Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
5/27/2019 11:30:56 PM,5/28/2019 12:51:15 AM,2500 HARRISON PIKE,CHATTANOOGA,35082166,85238663,ACC2-MVC No Injuries
5/27/2019 11:04:06 PM,5/27/2019 11:20:26 PM,160 INTERSTATE 75 SB,CHATTANOOGA,35006562,85206483,ACC1-MVC Injuries
5/27/2019 11:04:06 PM,5/27/2019 11:47:02 PM,160 INTERSTATE 75 SB,CHATTANOOGA,35006562,85206483,ACC1-MVC Injuries
5/27/2019 11:02:00 PM,5/27/2019 11:03:05 PM,1 - 9 Exit 2 Off Ramp Sb,CHATTANOOGA,35006443,85207202,ACC1-MVC Injuries
5/27/2019 10:58:46 PM,5/28/2019 12:03:38 AM,160 INTERSTATE 75 SB,CHATTANOOGA,35006562,85206483,ACC1-MVC Injuries
5/27/2019 10:33:54 PM,5/27/2019 11:23:02 PM,3901-3999 Midland Pike,CHATTANOOGA,35031370,85234820,ACC2-MVC No Injuries
5/27/2019 10:24:28 PM,5/27/2019 11:19:14 PM,Lee Pike / Mount Tabor Rd,HAMILTON COUNTY,35315035,85077876,ACC2-MVC No Injuries
5/27/2019 9:46:00 PM,5/27/2019 9:46:21 PM,4339 Ringgold Rd,EAST RIDGE,34996066,85236931,ACC1-MVC Injuries
5/27/2019 9:46:00 PM,5/27/2019 10:04:50 PM,4339 Ringgold Rd,EAST RIDGE,34996066,85236931,ACC1-MVC Injuries
5/27/2019 9:45:04 PM,5/27/2019 9:46:52 PM,4339 Ringgold Rd,EAST RIDGE,34996066,85236931,ACC1-MVC Injuries
5/27/2019 9:22:49 PM,5/27/2019 9:28:29 PM,9307 Lee Hwy,CHATTANOOGA,35083314,85057788,ACC1-MVC Injuries
5/27/2019 9:22:49 PM,5/27/2019 10:19:14 PM,9307 Lee Hwy,CHATTANOOGA,35083314,85057788,ACC1-MVC Injuries
5/27/2019 9:22:49 PM,5/27/2019 9:31:43 PM,9307 Lee Hwy,CHATTANOOGA,35083314,85057788,ACC1-MVC Injuries
5/27/2019 9:20:48 PM,5/27/2019 10:34:56 PM,9307 Lee Hwy,CHATTANOOGA,35083314,85057788,ACC2-MVC No Injuries
5/27/2019 9:18:44 PM,5/27/2019 10:28:52 PM,4339 Ringgold Rd,EAST RIDGE,34996066,85236931,ACC2-MVC No Injuries
5/27/2019 8:45:09 PM,5/27/2019 9:56:01 PM,5588 Little Debbie Pkwy,COLLEGEDALE,35080820,85063290,ACCDEL-MVC Delayed
5/27/2019 7:10:06 PM,5/27/2019 7:11:56 PM,4700 Amnicola Hwy,CHATTANOOGA,35089088,85219830,ACC1-MVC Injuries
5/27/2019 7:09:22 PM,5/27/2019 7:30:33 PM,4400-4699 AMNICOLA HWY,CHATTANOOGA,35089063,85219867,ACC1-MVC Injuries
5/27/2019 7:09:22 PM,5/27/2019 7:32:08 PM,4400-4699 AMNICOLA HWY,CHATTANOOGA,35089046,85219892,ACC1-MVC Injuries
5/27/2019 7:08:16 PM,5/27/2019 7:52:24 PM,4400-4699 AMNICOLA HWY,CHATTANOOGA,35089046,85219892,ACC1-MVC Injuries
5/27/2019 5:26:29 PM,5/27/2019 6:48:43 PM,504 Northgate Mall Dr,CHATTANOOGA,35127784,85241504,ACC2-MVC No Injuries
5/27/2019 4:36:52 PM,5/27/2019 4:42:37 PM,1-9 Exit 2 Off Ramp Nb,CHATTANOOGA,35003620,85212650,ACC2-MVC No Injuries
5/27/2019 2:47:47 PM,5/27/2019 2:55:30 PM,7454 E BRAINERD RD,CHATTANOOGA,35013665,85162378,ACC1-MVC Injuries
5/27/2019 2:47:47 PM,5/27/2019 2:53:54 PM,7300-7399 E Brainerd Rd,CHATTANOOGA,35015831,85164560,ACC1-MVC Injuries
5/27/2019 2:47:26 PM,5/27/2019 4:09:31 PM,7400 E BRAINERD RD,CHATTANOOGA,35015214,85163699,ACC1-MVC Injuries
5/27/2019 2:11:06 PM,5/27/2019 2:16:57 PM,8675 Highway 58,HAMILTON COUNTY,35172802,85075025,ACC3-MVC Unknown Injuries
5/27/2019 2:05:50 PM,5/27/2019 2:35:01 PM,8634 Highway 58,HAMILTON COUNTY,35169585,85075715,ACC2-MVC No Injuries
5/27/2019 1:59:11 PM,5/27/2019 2:49:38 PM,5764 Highway 153,CHATTANOOGA,35152975,85245620,ACC2-MVC No Injuries
