Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
1/23/2019 11:21:57 PM,1/24/2019 12:14:27 AM,437 DAUGHERTY FERRY RD,HAMILTON COUNTY,35395208,85096760,ACC3-MVC Unknown Injuries
1/23/2019 11:05:28 PM,1/23/2019 11:10:30 PM,Middle Valley Rd / Boy Scout Rd,CHATTANOOGA,35172731,85206330,ACC3-MVC Unknown Injuries
1/23/2019 10:52:27 PM,1/24/2019 2:03:43 AM,Middle Valley Rd / Boy Scout Rd,CHATTANOOGA,35172731,85206330,ACC3-MVC Unknown Injuries
1/23/2019 9:46:50 PM,1/23/2019 10:04:50 PM,1242 Hanover St,CHATTANOOGA,35068586,85289880,ACC1-MVC Injuries
1/23/2019 9:46:50 PM,1/23/2019 10:15:06 PM,1242 Hanover St,CHATTANOOGA,35068586,85289880,ACC1-MVC Injuries
1/23/2019 9:46:31 PM,1/24/2019 4:16:23 AM,1242 Hanover St,CHATTANOOGA,35068586,85289880,ACC1-MVC Injuries
1/23/2019 9:32:54 PM,1/23/2019 9:55:05 PM,100 Interstate 75 Nb,,34996081,85206737,ACC1-MVC Injuries
1/23/2019 9:32:54 PM,1/23/2019 9:33:04 PM,100 Interstate 75 Nb,,34996081,85206737,ACC1-MVC Injuries
1/23/2019 9:31:31 PM,1/23/2019 9:49:26 PM,100 Interstate 75 Nb,,34996081,85206737,ACC1-MVC Injuries
1/23/2019 8:55:44 PM,1/23/2019 8:57:55 PM,350-379 Highway 27 Nb,CHATTANOOGA,35080167,85322093,ACC2-MVC No Injuries
1/23/2019 8:53:12 PM,1/23/2019 10:14:57 PM,279 HIGHWAY 27 NB,CHATTANOOGA,35069126,85319528,ACC2-MVC No Injuries
1/23/2019 8:40:12 PM,1/23/2019 9:36:53 PM,3742 TENNESSEE AVE,CHATTANOOGA,35011254,85326520,ACCDEL-MVC Delayed
1/23/2019 8:37:10 PM,1/23/2019 10:11:47 PM,18090 Interstate 24 Eb,CHATTANOOGA,35017101,85282743,ACC2-MVC No Injuries
1/23/2019 8:35:36 PM,1/23/2019 10:05:17 PM,Royal Dr / Jenkins Rd,CHATTANOOGA,35011822,85146053,ACC2-MVC No Injuries
1/23/2019 8:29:02 PM,1/23/2019 8:51:56 PM,18040 - 18079 Interstate 24 Eb,CHATTANOOGA,35018623,85289703,ACC1-MVC Injuries
1/23/2019 8:29:01 PM,1/23/2019 9:27:57 PM,18040 - 18079 Interstate 24 Eb,CHATTANOOGA,35018623,85289703,ACC1-MVC Injuries
1/23/2019 8:22:33 PM,1/23/2019 10:11:51 PM,18040 - 18079 Interstate 24 Eb,CHATTANOOGA,35018623,85289703,ACC1-MVC Injuries
1/23/2019 8:14:41 PM,1/23/2019 9:12:59 PM,5740 Highway 153,CHATTANOOGA,35154473,85248180,ACC2-MVC No Injuries
1/23/2019 8:07:22 PM,1/23/2019 8:08:22 PM,1901-2059 HIGHWAY 27 SB,SODDY DAISY,35257280,85171970,ACC3-MVC Unknown Injuries
1/23/2019 7:43:36 PM,1/23/2019 7:48:03 PM,18300 Interstate 24 Eb,EAST RIDGE,35015818,85254192,ACC2-MVC No Injuries
1/23/2019 7:41:36 PM,1/23/2019 7:53:55 PM,18360 INTERSTATE 24 EB,CHATTANOOGA,35011010,85244051,ACC3-MVC Unknown Injuries
1/23/2019 7:41:20 PM,1/23/2019 8:04:08 PM,8900 Daisy Dallas Rd,SODDY DAISY,35216952,85187304,ACC2-MVC No Injuries
1/23/2019 7:40:48 PM,1/23/2019 9:15:04 PM,18290 INTERSTATE 24 EB,EAST RIDGE,35016647,85255233,ACC2-MVC No Injuries
1/23/2019 7:32:22 PM,1/23/2019 9:04:31 PM,4700 BONNY OAKS DR,CHATTANOOGA,35074667,85196194,ACC2-MVC No Injuries
1/23/2019 7:31:41 PM,1/23/2019 7:33:37 PM,1-9 Exit Bonny Oaks Dr On Ramp Sb,CHATTANOOGA,35074370,85200132,ACC2-MVC No Injuries
1/23/2019 7:21:20 PM,1/23/2019 7:21:40 PM,9628-9639 E Brainerd Rd,HAMILTON COUNTY,35000845,85098401,ACC1-MVC Injuries
1/23/2019 7:21:20 PM,1/23/2019 7:30:43 PM,9628-9639 E Brainerd Rd,HAMILTON COUNTY,35000845,85098401,ACC1-MVC Injuries
1/23/2019 7:19:44 PM,1/23/2019 7:53:35 PM,8171 E BRAINERD RD,CHATTANOOGA,35003404,85146884,ACC2-MVC No Injuries
1/23/2019 7:10:34 PM,1/23/2019 7:31:12 PM,5317 Ringgold Rd,EAST RIDGE,34995411,85233981,ACC2-MVC No Injuries
1/23/2019 6:53:16 PM,1/23/2019 6:58:28 PM,18500 Interstate 24 Eb,CHATTANOOGA,35004334,85221655,ACC2-MVC No Injuries
1/23/2019 6:53:12 PM,1/23/2019 6:57:39 PM,18500 Interstate 24 Eb,CHATTANOOGA,35004334,85221655,ACC3-MVC Unknown Injuries
1/23/2019 6:52:13 PM,1/23/2019 6:56:10 PM,18320 INTERSTATE 24 EB,CHATTANOOGA,35013617,85250768,ACC3-MVC Unknown Injuries
1/23/2019 6:51:49 PM,1/23/2019 7:39:03 PM,7300 Shallowford Rd,CHATTANOOGA,35041303,85153824,ACC2-MVC No Injuries
1/23/2019 6:51:29 PM,1/23/2019 6:58:01 PM,18320 INTERSTATE 24 EB,CHATTANOOGA,35013617,85250768,ACC2-MVC No Injuries
1/23/2019 6:50:58 PM,1/23/2019 8:43:00 PM,18320 INTERSTATE 24 EB,CHATTANOOGA,35013617,85250768,ACC2-MVC No Injuries
1/23/2019 6:46:02 PM,1/23/2019 7:30:26 PM,1100 MOUNTAIN CREEK RD,CHATTANOOGA,35110778,85321604,ACC3-MVC Unknown Injuries
1/23/2019 6:32:29 PM,1/23/2019 7:57:25 PM,5702 Brainerd Rd,CHATTANOOGA,35011646,85214113,ACC2-MVC No Injuries
1/23/2019 6:24:00 PM,1/23/2019 7:39:14 PM,4200 TAFT HWY,HAMILTON COUNTY,35179403,85336065,ACC2-MVC No Injuries
