Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
4/17/2019 9:40:34 PM,4/17/2019 9:40:51 PM,9626 DAYTON PIKE,SODDY DAISY,35242653,85191367,ACC1-MVC Injuries
4/17/2019 9:40:33 PM,4/17/2019 9:48:09 PM,DAYTON PIKE / MOUNTAIN RD,SODDY DAISY,35242582,85191993,ACC1-MVC Injuries
4/17/2019 9:40:33 PM,4/17/2019 9:54:36 PM,9626 DAYTON PIKE,SODDY DAISY,35242653,85191367,ACC1-MVC Injuries
4/17/2019 9:34:30 PM,4/17/2019 9:50:46 PM,9626 DAYTON PIKE,SODDY DAISY,35242653,85191367,ACC2-MVC No Injuries
4/17/2019 9:29:08 PM,4/17/2019 9:57:18 PM,Exit 185a Off Ramp Eb / Interstate 75 Sb,CHATTANOOGA,35001154,85211604,ACCDEL-MVC Delayed
4/17/2019 9:27:05 PM,4/17/2019 9:33:47 PM,E Brainerd Rd / Phils Dr,CHATTANOOGA,35017884,85173781,ACC2-MVC No Injuries
4/17/2019 9:26:38 PM,4/17/2019 11:40:13 PM,Dayton Blvd / Ashland Ter,RED BANK,35121593,85287910,ACC2-MVC No Injuries
4/17/2019 9:04:54 PM,4/17/2019 9:22:54 PM,1-9 EXIT HIGHWAY 58 ON RAMP SB,CHATTANOOGA,35081951,85207943,ACC1-MVC Injuries
4/17/2019 9:04:54 PM,4/17/2019 9:24:06 PM,3927-3999 Murray Hills Dr,CHATTANOOGA,35083969,85203344,ACC1-MVC Injuries
4/17/2019 9:04:29 PM,4/17/2019 10:08:20 PM,1-9 EXIT HIGHWAY 58 ON RAMP SB,CHATTANOOGA,35081951,85207943,ACC1-MVC Injuries
4/17/2019 8:53:17 PM,4/18/2019 12:18:13 AM,1300 PHILS DR,CHATTANOOGA,35015474,85174504,ACC2-MVC No Injuries
4/17/2019 8:19:23 PM,4/17/2019 8:51:54 PM,6900-7999 Highway 58,HAMILTON COUNTY,35149618,85108965,ACC1-MVC Injuries
4/17/2019 8:19:22 PM,4/17/2019 9:48:35 PM,6900-7999 Highway 58,HAMILTON COUNTY,35149618,85108965,ACC1-MVC Injuries
4/17/2019 8:16:27 PM,4/17/2019 9:16:29 PM,6900-7999 Highway 58,HAMILTON COUNTY,35149618,85108965,ACC1-MVC Injuries
4/17/2019 8:12:43 PM,4/17/2019 9:04:37 PM,2100 Hamilton Place Blvd,CHATTANOOGA,35034528,85158706,ACC2-MVC No Injuries
4/17/2019 7:56:01 PM,4/17/2019 7:56:17 PM,1995 CUMMINGS HWY,CHATTANOOGA,35016200,85332405,ACC1-MVC Injuries
4/17/2019 7:56:00 PM,4/17/2019 8:12:29 PM,1995 CUMMINGS HWY,CHATTANOOGA,35016200,85332405,ACC1-MVC Injuries
4/17/2019 7:56:00 PM,4/17/2019 8:51:26 PM,1995 CUMMINGS HWY,CHATTANOOGA,35016200,85332405,ACC1-MVC Injuries
4/17/2019 7:51:58 PM,4/17/2019 8:23:16 PM,1414 GADD RD,CHATTANOOGA,35141496,85238212,ACCDEL-MVC Delayed
4/17/2019 7:41:56 PM,4/17/2019 8:28:31 PM,1995 CUMMINGS HWY,CHATTANOOGA,35016200,85332405,ACC2-MVC No Injuries
4/17/2019 7:23:29 PM,4/17/2019 7:59:24 PM,5637 BRAINERD RD,CHATTANOOGA,35011387,85216372,ACC2-MVC No Injuries
4/17/2019 6:43:47 PM,4/17/2019 6:51:57 PM,1328 Koblan Dr,CHATTANOOGA,35127592,85252760,ACC2-MVC No Injuries
4/17/2019 6:40:47 PM,4/17/2019 6:52:43 PM,Ringgold Rd / Mack Smith Rd,EAST RIDGE,34989471,85209287,ACC3-MVC Unknown Injuries
4/17/2019 6:40:08 PM,4/17/2019 7:25:24 PM,Ringgold Rd / Mack Smith Rd,EAST RIDGE,34989471,85209287,ACC2-MVC No Injuries
4/17/2019 6:28:45 PM,4/17/2019 7:10:27 PM,7623 Wimpton Ln,HAMILTON COUNTY,35189600,85197667,ACCDEL-MVC Delayed
4/17/2019 6:26:21 PM,4/17/2019 6:57:04 PM,9350 Bennie Ln,HAMILTON COUNTY,35041107,85084030,ACC2-MVC No Injuries
4/17/2019 6:19:36 PM,4/17/2019 6:50:34 PM,1100 E 23rd St,CHATTANOOGA,35024513,85297979,ACC3-MVC Unknown Injuries
4/17/2019 6:18:43 PM,4/17/2019 6:31:56 PM,9334 DAYTON PIKE,SODDY DAISY,35234297,85199279,ACC2-MVC No Injuries
4/17/2019 5:57:54 PM,4/17/2019 7:11:04 PM,2900-2998 Rossville Blvd,CHATTANOOGA,35011356,85294133,ACC2-MVC No Injuries
4/17/2019 5:56:21 PM,4/17/2019 6:05:00 PM,6300 Highway 153,CHATTANOOGA,35173656,85247351,ACC2-MVC No Injuries
4/17/2019 5:54:55 PM,4/17/2019 6:32:32 PM,1201 Grove St,CHATTANOOGA,35045127,85317818,ACC2-MVC No Injuries
4/17/2019 5:52:59 PM,4/17/2019 6:41:55 PM,8700-8798 Quail Run Dr,HAMILTON COUNTY,35027220,85100820,ACC2-MVC No Injuries
4/17/2019 5:45:05 PM,4/17/2019 6:23:01 PM,2300-2325 Westside Dr,CHATTANOOGA,35015619,85273501,ACC2-MVC No Injuries
4/17/2019 5:41:16 PM,4/17/2019 5:48:33 PM,3926 Auburn Hills Dr,HAMILTON COUNTY,35043921,85095293,ACCDEL-MVC Delayed
4/17/2019 5:39:43 PM,4/17/2019 5:53:50 PM,9526 Apison Pike,COLLEGEDALE,35058347,85064570,ACC2-MVC No Injuries
4/17/2019 5:39:37 PM,4/17/2019 6:11:10 PM,4010 Ooltewah Ringgold Rd,COLLEGEDALE,35043979,85070854,ACC2-MVC No Injuries
4/17/2019 5:34:50 PM,4/17/2019 6:14:35 PM,8504 Dayton Pike,SODDY DAISY,35219606,85223890,ACC1-MVC Injuries
4/17/2019 5:34:49 PM,4/17/2019 5:48:11 PM,8504 Dayton Pike,SODDY DAISY,35219606,85223890,ACC1-MVC Injuries
4/17/2019 5:33:24 PM,4/17/2019 6:17:22 PM,530 HIGHWAY 153 SB,CHATTANOOGA,35087863,85214817,ACC2-MVC No Injuries
4/17/2019 5:25:57 PM,4/17/2019 5:29:45 PM,8432 - 8573 Dayton Pike,SODDY DAISY,35220020,85224137,ACC2-MVC No Injuries
4/17/2019 5:25:52 PM,4/17/2019 6:20:13 PM,8504 Dayton Pike,SODDY DAISY,35219606,85223890,ACC1-MVC Injuries
4/17/2019 5:25:45 PM,4/17/2019 5:28:54 PM,8432-8572 Dayton Pike,SODDY DAISY,35219915,85223688,ACC2-MVC No Injuries
4/17/2019 5:24:17 PM,4/17/2019 7:13:00 PM,2034 Hamilton Place Blvd,CHATTANOOGA,35031033,85161594,ACC2-MVC No Injuries
4/17/2019 5:13:57 PM,4/17/2019 6:07:03 PM,18130 - 18149 Interstate 24 Wb,CHATTANOOGA,35014562,85272976,ACC2-MVC No Injuries
4/17/2019 5:10:40 PM,4/17/2019 5:37:47 PM,Old Dayton Pike / Matthew Rd,SODDY DAISY,35276340,85167086,ACC1-MVC Injuries
