Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
9/27/2018 11:42:09 PM,9/28/2018 12:05:07 AM,5017 Rossville Blvd,CHATTANOOGA,34984936,85287471,ACC2-MVC No Injuries
9/27/2018 8:39:38 PM,9/27/2018 9:02:29 PM,Gann Rd / S Dent Rd,HAMILTON COUNTY,35191479,85204300,ACC1-MVC Injuries
9/27/2018 8:39:38 PM,9/27/2018 8:59:06 PM,Gann Rd / S Dent Rd,HAMILTON COUNTY,35191479,85204300,ACC1-MVC Injuries
9/27/2018 8:39:16 PM,9/27/2018 8:45:12 PM,Gann Rd / S Dent Rd,HAMILTON COUNTY,35191479,85204300,ACC1-MVC Injuries
9/27/2018 8:33:32 PM,9/27/2018 10:56:22 PM,S Dent Rd / Gann Rd,HAMILTON COUNTY,35191479,85204300,ACC3-MVC Unknown Injuries
9/27/2018 8:01:22 PM,9/27/2018 8:20:59 PM,107 Johnson Rd,SODDY DAISY,35212069,85232158,ACC2-MVC No Injuries
9/27/2018 7:55:05 PM,9/27/2018 8:08:50 PM,4200 AMNICOLA HWY,CHATTANOOGA,35095017,85248743,ACC1-MVC Injuries
9/27/2018 7:55:05 PM,9/27/2018 8:16:49 PM,4200 AMNICOLA HWY,CHATTANOOGA,35095017,85248743,ACC1-MVC Injuries
9/27/2018 7:51:45 PM,9/27/2018 8:32:29 PM,1-9 EXIT AMNICOLA HWY ON E RAMP NB,CHATTANOOGA,35093842,85248632,ACC1-MVC Injuries
9/27/2018 7:43:19 PM,9/27/2018 8:41:55 PM,18000 Interstate 24 Wb,CHATTANOOGA,35021560,85297411,ACC2-MVC No Injuries
9/27/2018 7:04:07 PM,9/27/2018 7:32:00 PM,10000 LEE HWY,COLLEGEDALE,35078193,85036823,ACC2-MVC No Injuries
9/27/2018 7:00:13 PM,9/27/2018 7:56:55 PM,18400 Interstate 24 Wb,CHATTANOOGA,35008957,85238046,ACC1-MVC Injuries
9/27/2018 7:00:13 PM,9/27/2018 8:23:01 PM,18200 INTERSTATE 24 WB,CHATTANOOGA,35019224,85267436,ACC1-MVC Injuries
9/27/2018 6:59:25 PM,9/27/2018 9:42:59 PM,18240 INTERSTATE 24 WB,CHATTANOOGA,35021191,85261372,ACC1-MVC Injuries
9/27/2018 6:49:37 PM,9/27/2018 7:46:24 PM,1033 E 5TH ST,CHATTANOOGA,35045608,85289551,ACC2-MVC No Injuries
9/27/2018 6:39:28 PM,9/27/2018 6:53:29 PM,17500 Interstate 24 Eb,CHATTANOOGA,35026324,85368766,ACC3-MVC Unknown Injuries
9/27/2018 6:19:44 PM,9/27/2018 6:57:14 PM,Shallowford Rd / Lifestyle Way,CHATTANOOGA,35040925,85151563,ACC2-MVC No Injuries
9/27/2018 6:16:12 PM,9/27/2018 6:25:17 PM,Lullwater Rd / Sims Dr,RED BANK,35103820,85308792,ACC2-MVC No Injuries
9/27/2018 6:02:44 PM,9/27/2018 6:30:54 PM,7300 Igou Gap Rd,CHATTANOOGA,35027622,85159424,ACC2-MVC No Injuries
9/27/2018 6:00:46 PM,9/27/2018 6:25:59 PM,1901-2099 CUMMINGS HWY,CHATTANOOGA,35019710,85337050,ACC3-MVC Unknown Injuries
9/27/2018 5:47:19 PM,9/27/2018 6:21:22 PM,7420 Bonny Oaks Dr,CHATTANOOGA,35060930,85136543,ACC2-MVC No Injuries
9/27/2018 5:39:50 PM,9/27/2018 5:43:45 PM,200 Highway 153 Nb,CHATTANOOGA,35047931,85188371,ACC3-MVC Unknown Injuries
9/27/2018 5:22:48 PM,9/27/2018 5:49:29 PM,5588 LITTLE DEBBIE PKWY,COLLEGEDALE,35080820,85063290,ACC2-MVC No Injuries
9/27/2018 5:22:02 PM,9/27/2018 6:30:50 PM,1300 Dodds Ave,CHATTANOOGA,35023859,85268148,ACC2-MVC No Injuries
9/27/2018 5:16:33 PM,9/27/2018 5:18:08 PM,2400 - 2499 E 45th St,CHATTANOOGA,34991238,85290841,ACC2-MVC No Injuries
