Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
8/29/2018 11:39:44 PM,8/29/2018 11:53:29 PM,1404 Sunnyfield Ln,EAST RIDGE,34991046,85217473,ACC1-MVC Injuries
8/29/2018 11:39:44 PM,8/29/2018 11:58:05 PM,1404 Sunnyfield Ln,EAST RIDGE,34991046,85217473,ACC1-MVC Injuries
8/29/2018 11:39:10 PM,8/30/2018 12:06:01 AM,1404 Sunnyfield Ln,EAST RIDGE,34991046,85217473,ACC1-MVC Injuries
8/29/2018 11:29:40 PM,8/30/2018 12:01:07 AM,6408 Snow Hill Rd,HAMILTON COUNTY,35104426,85064649,ACC2-MVC No Injuries
8/29/2018 11:04:37 PM,8/30/2018 12:06:04 AM,5716 Lee Hwy,CHATTANOOGA,35019149,85202914,ACC2-MVC No Injuries
8/29/2018 10:32:10 PM,8/29/2018 11:15:21 PM,250 Northgate Mall Dr,CHATTANOOGA,35130726,85240553,ACC2-MVC No Injuries
8/29/2018 10:31:07 PM,8/29/2018 10:36:11 PM,271 Northgate Mall Dr,CHATTANOOGA,35130367,85239250,ACC2-MVC No Injuries
8/29/2018 9:13:06 PM,8/29/2018 10:05:36 PM,3550 BROAD ST,CHATTANOOGA,35013479,85326053,ACC2-MVC No Injuries
8/29/2018 8:56:37 PM,8/29/2018 9:13:10 PM,1 - 9 Exit Signal Mountain Rd On Ramp Nb,RED BANK,35084491,85320737,ACC1-MVC Injuries
8/29/2018 8:56:37 PM,8/29/2018 9:11:47 PM,1 - 9 Exit Signal Mountain Rd On Ramp Nb,RED BANK,35084491,85320737,ACC1-MVC Injuries
8/29/2018 8:56:11 PM,8/29/2018 8:59:25 PM,1 - 9 Exit Signal Mountain Rd On Ramp Nb,RED BANK,35084491,85320737,ACC1-MVC Injuries
8/29/2018 8:54:11 PM,8/29/2018 9:17:51 PM,220 - 279 Highway 153 Sb,CHATTANOOGA,35051176,85189766,ACC2-MVC No Injuries
8/29/2018 8:54:06 PM,8/29/2018 9:14:16 PM,400 Highway 27 Nb,RED BANK,35087097,85324071,ACC1-MVC Injuries
8/29/2018 8:48:57 PM,8/29/2018 9:04:31 PM,350-379 HIGHWAY 153 SB,CHATTANOOGA,35070088,85196943,ACC1-MVC Injuries
8/29/2018 8:48:56 PM,8/29/2018 9:35:13 PM,350-379 HIGHWAY 153 SB,CHATTANOOGA,35070264,85197010,ACC1-MVC Injuries
8/29/2018 8:18:13 PM,8/29/2018 9:23:47 PM,Highway 153 Sb / Exit Jersey Pike Off Ramp Sb,CHATTANOOGA,35068054,85196172,ACC1-MVC Injuries
8/29/2018 8:19:09 PM,8/29/2018 8:36:08 PM,Boy Scout Rd / Echo Glen Dr,CHATTANOOGA,35182172,85244992,ACC3-MVC Unknown Injuries
8/29/2018 8:09:08 PM,8/29/2018 8:10:22 PM,4505 Cove Ln,RED BANK,35128748,85274933,ACC2-MVC No Injuries
8/29/2018 7:47:03 PM,8/29/2018 7:47:50 PM,1319 St Thomas St,EAST RIDGE,34993185,85197763,ACC2-MVC No Injuries
8/29/2018 6:36:28 PM,8/29/2018 7:14:45 PM,5013 Hixson Pike,CHATTANOOGA,35133710,85242389,ACC2-MVC No Injuries
8/29/2018 6:35:59 PM,8/29/2018 7:01:08 PM,11229 HIXSON PIKE,SODDY DAISY,35271881,85132743,ACC2-MVC No Injuries
8/29/2018 6:19:03 PM,8/29/2018 7:03:13 PM,8831 QUAIL RUN DR,HAMILTON COUNTY,35028812,85097755,ACC2-MVC No Injuries
8/29/2018 6:03:50 PM,8/29/2018 6:37:02 PM,7300 - 7317 Snow Hill Rd,HAMILTON COUNTY,35134878,85069500,ACC1-MVC Injuries
8/29/2018 6:03:50 PM,8/29/2018 7:22:00 PM,7300 - 7317 Snow Hill Rd,HAMILTON COUNTY,35134878,85069500,ACC1-MVC Injuries
8/29/2018 6:02:16 PM,8/29/2018 7:24:38 PM,PRINCE DR / SNOW HILL RD,HAMILTON COUNTY,35135064,85069402,ACC1-MVC Injuries
8/29/2018 5:52:05 PM,8/29/2018 6:15:41 PM,2599 Wilcox Blvd,CHATTANOOGA,35051577,85253371,ACC2-MVC No Injuries
8/29/2018 5:36:52 PM,8/29/2018 6:45:29 PM,6830-6879 E BRAINERD RD,CHATTANOOGA,35017223,85178559,ACC2-MVC No Injuries
8/29/2018 5:36:27 PM,8/29/2018 6:05:36 PM,Rossville Blvd / E 37th St,CHATTANOOGA,35001399,85292166,ACC2-MVC No Injuries
8/29/2018 5:32:06 PM,8/29/2018 5:46:22 PM,8740 HIGHWAY 58,HAMILTON COUNTY,35174787,85071565,ACC2-MVC No Injuries
8/29/2018 5:05:08 PM,8/29/2018 6:24:12 PM,Hansley Dr / Hancock Rd,CHATTANOOGA,35080814,85177777,ACC2-MVC No Injuries
8/29/2018 4:19:09 PM,8/29/2018 5:53:32 PM,1910 Morris Hill Rd,CHATTANOOGA,35017053,85124621,ACC2-MVC No Injuries
8/29/2018 4:15:43 PM,8/29/2018 4:58:15 PM,701 Vine St,CHATTANOOGA,35047034,85296689,ACCDEL-MVC Delayed
8/29/2018 3:54:38 PM,8/29/2018 4:25:12 PM,Graysville Rd / Iris Rd,CHATTANOOGA,34995506,85148309,ACC4-MVC Entrapment
8/29/2018 3:54:37 PM,8/29/2018 4:31:12 PM,Graysville Rd / Iris Rd,CHATTANOOGA,34995506,85148309,ACC4-MVC Entrapment
8/29/2018 3:52:20 PM,8/29/2018 5:12:55 PM,Graysville Rd / Iris Rd,CHATTANOOGA,34995506,85148309,ACC4-MVC Entrapment
8/29/2018 3:42:42 PM,8/29/2018 4:34:25 PM,W 6th St / Broad St,CHATTANOOGA,35049645,85310585,ACC2-MVC No Injuries
8/29/2018 3:35:27 PM,8/29/2018 4:39:01 PM,3127 Broad St,CHATTANOOGA,35020271,85321180,ACC2-MVC No Injuries
8/29/2018 3:34:25 PM,8/29/2018 4:16:39 PM,Ron Rd / Dolly Pond Rd,HAMILTON COUNTY,35239315,85033949,ACC2-MVC No Injuries
8/29/2018 3:27:40 PM,8/29/2018 6:28:03 PM,5038 OOLTEWAH RINGGOLD RD,COLLEGEDALE,35061023,85066052,ACC2-MVC No Injuries
8/29/2018 3:21:32 PM,8/29/2018 4:37:21 PM,4900 Highway 58,CHATTANOOGA,35093060,85180555,ACC2-MVC No Injuries
8/29/2018 2:43:36 PM,8/29/2018 2:44:43 PM,705 E 4th St,CHATTANOOGA,35051645,85301137,ACC1-MVC Injuries
8/29/2018 2:43:36 PM,8/29/2018 2:45:04 PM,705 E 4th St,CHATTANOOGA,35051645,85301137,ACC1-MVC Injuries
8/29/2018 2:43:28 PM,8/29/2018 3:38:25 PM,705 E 4th St,CHATTANOOGA,35051645,85301137,ACC2-MVC No Injuries
8/29/2018 2:42:19 PM,8/29/2018 2:54:08 PM,1900 DAYTON BLVD,RED BANK,35085826,85315965,ACC2-MVC No Injuries
8/29/2018 2:38:32 PM,8/29/2018 2:56:56 PM,900-1099 Wauhatchie Pike,CHATTANOOGA,34992971,85386467,ACC3-MVC Unknown Injuries
8/29/2018 2:37:43 PM,8/29/2018 3:04:47 PM,618 Sequoyah Rd,SODDY DAISY,35234563,85179470,ACC2-MVC No Injuries
8/29/2018 2:17:20 PM,8/29/2018 3:49:55 PM,5100 Highway 153,CHATTANOOGA,35121052,85237366,ACC2-MVC No Injuries
