Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
12/12/2018 11:12:04 PM,12/13/2018 1:35:36 AM,3117 DAYTON BLVD,RED BANK,35105913,85298216,ACC2-MVC No Injuries
12/12/2018 10:35:35 PM,12/12/2018 10:49:57 PM,305 Frazier Ave,CHATTANOOGA,35062383,85305591,ACC2-MVC No Injuries
12/12/2018 10:04:07 PM,12/13/2018 12:50:16 AM,6121 Lee Hwy,CHATTANOOGA,35029911,85187659,ACC2-MVC No Injuries
12/12/2018 8:45:08 PM,12/12/2018 9:15:51 PM,2100 Hamilton Place Blvd,CHATTANOOGA,35034528,85158706,ACCDEL-MVC Delayed
12/12/2018 8:20:52 PM,12/12/2018 9:00:24 PM,Mountain View Rd / Hunter Rd,CHATTANOOGA,35087713,85071062,ACC2-MVC No Injuries
12/12/2018 8:10:34 PM,12/13/2018 1:50:36 AM,2020 Gunbarrel Rd,CHATTANOOGA,35030081,85153146,ACC2-MVC No Injuries
12/12/2018 7:46:02 PM,12/12/2018 9:31:55 PM,501 Signal Mountain Rd,CHATTANOOGA,35094368,85331318,ACC2-MVC No Injuries
12/12/2018 7:25:24 PM,12/12/2018 8:33:05 PM,621 Signal Mountain Rd,CHATTANOOGA,35095515,85328794,ACC2-MVC No Injuries
12/12/2018 7:23:09 PM,12/12/2018 10:50:36 PM,5637 Brainerd Rd,CHATTANOOGA,35011387,85216372,ACC2-MVC No Injuries
12/12/2018 7:13:05 PM,12/12/2018 8:36:27 PM,460 Highway 153 Sb,CHATTANOOGA,35081951,85206117,ACC2-MVC No Injuries
12/12/2018 6:51:15 PM,12/12/2018 7:29:53 PM,5870 Highway 153,CHATTANOOGA,35162652,85247752,ACC2-MVC No Injuries
12/12/2018 6:45:23 PM,12/12/2018 8:22:22 PM,8600 HIGHWAY 58,HAMILTON COUNTY,35168151,85078096,ACC2-MVC No Injuries
12/12/2018 6:33:44 PM,12/12/2018 7:02:50 PM,180 Interstate 75 Sb,CHATTANOOGA,35007414,85203262,ACC2-MVC No Injuries
12/12/2018 5:55:40 PM,12/12/2018 7:04:44 PM,Shallowford Rd / Pembrook Ln,CHATTANOOGA,35038053,85143625,ACC2-MVC No Injuries
12/12/2018 5:49:11 PM,12/12/2018 6:19:05 PM,7500-7549 Bonny Oaks Dr,CHATTANOOGA,35060096,85132812,ACC1-MVC Injuries
12/12/2018 5:49:10 PM,12/12/2018 6:26:57 PM,7500-7549 Bonny Oaks Dr,CHATTANOOGA,35060096,85132812,ACC1-MVC Injuries
