Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
11/5/2018 10:09:35 PM,11/5/2018 10:14:16 PM,4235 JERSEY PIKE,CHATTANOOGA,35068991,85193343,ACC3-MVC Unknown Injuries
11/5/2018 9:54:48 PM,11/5/2018 10:41:54 PM,1024 E MARTIN LUTHER KING BLVD,CHATTANOOGA,35039540,85292645,ACC2-MVC No Injuries
11/5/2018 9:47:31 PM,11/5/2018 10:38:09 PM,5147 Woodland View Cir,CHATTANOOGA,34989088,85305485,ACC2-MVC No Injuries
11/5/2018 7:59:53 PM,11/5/2018 8:27:18 PM,Morrison Springs Rd / Mountain Creek Rd,CHATTANOOGA,35126626,85310272,ACC3-MVC Unknown Injuries
11/5/2018 7:55:12 PM,11/5/2018 8:43:29 PM,1735 Ooltewah Ringgold Rd,HAMILTON COUNTY,34998857,85095524,ACC2-MVC No Injuries
11/5/2018 7:48:47 PM,11/5/2018 8:08:42 PM,11229 Hixson Pike,SODDY DAISY,35267557,85134505,ACC2-MVC No Injuries
11/5/2018 7:39:45 PM,11/5/2018 8:27:32 PM,400 W Martin Luther King Blvd,CHATTANOOGA,35046964,85316524,ACC2-MVC No Injuries
11/5/2018 7:38:19 PM,11/5/2018 7:53:33 PM,S Orchard Knob Ave / Bailey Ave,CHATTANOOGA,35033431,85276054,ACC1-MVC Injuries
11/5/2018 7:38:19 PM,11/5/2018 8:13:31 PM,S Orchard Knob Ave / Bailey Ave,CHATTANOOGA,35033431,85276054,ACC1-MVC Injuries
11/5/2018 7:37:45 PM,11/5/2018 7:53:57 PM,S Orchard Knob Ave / Bailey Ave,CHATTANOOGA,35033431,85276054,ACC1-MVC Injuries
11/5/2018 7:31:43 PM,11/5/2018 8:17:07 PM,2160 AMNICOLA HWY,CHATTANOOGA,35067485,85271779,ACC2-MVC No Injuries
11/5/2018 7:07:58 PM,11/5/2018 7:21:42 PM,7734 Lee Hwy,CHATTANOOGA,35062573,85130056,ACC1-MVC Injuries
11/5/2018 7:07:58 PM,11/5/2018 7:21:11 PM,7734 Lee Hwy,CHATTANOOGA,35062573,85130056,ACC1-MVC Injuries
11/5/2018 7:07:20 PM,11/5/2018 8:12:27 PM,7734 Lee Hwy,CHATTANOOGA,35062573,85130056,ACC1-MVC Injuries
11/5/2018 6:25:33 PM,11/5/2018 6:32:16 PM,5188 Highway 153,CHATTANOOGA,35123547,85239192,ACC2-MVC No Injuries
11/5/2018 6:26:02 PM,11/5/2018 7:36:34 PM,7021 White Oak Valley Cir,HAMILTON COUNTY,35093480,85013023,ACCDEL-MVC Delayed
11/5/2018 6:10:56 PM,11/5/2018 7:19:37 PM,3480 Brainerd Rd,CHATTANOOGA,35025495,85248819,ACC2-MVC No Injuries
11/5/2018 6:07:19 PM,11/5/2018 7:09:00 PM,6202-6231 Harrison Ooltewah Rd,HAMILTON COUNTY,35118183,85118622,ACC2-MVC No Injuries
11/5/2018 6:05:37 PM,11/5/2018 7:02:43 PM,Hamill Rd / Highway 153,CHATTANOOGA,35123075,85239491,ACC2-MVC No Injuries
11/5/2018 6:01:19 PM,11/5/2018 6:46:56 PM,N Highland Park Ave / E 3rd St,CHATTANOOGA,35043083,85277952,ACC2-MVC No Injuries
11/5/2018 5:55:51 PM,11/5/2018 5:56:02 PM,3975 Hixson Pike,CHATTANOOGA,35113925,85260707,ACC1-MVC Injuries
11/5/2018 5:50:21 PM,11/5/2018 5:50:54 PM,6555 Esquire Ln,CHATTANOOGA,35166254,85234984,ACC2-MVC No Injuries
11/5/2018 5:40:24 PM,11/5/2018 6:37:00 PM,6100 - 6799 Highway 153,CHATTANOOGA,35170787,85247564,ACC1-MVC Injuries
11/5/2018 5:40:24 PM,11/5/2018 5:54:02 PM,6100 - 6799 Highway 153,CHATTANOOGA,35170787,85247564,ACC1-MVC Injuries
11/5/2018 5:39:37 PM,11/5/2018 6:32:55 PM,6328 HIGHWAY 153,CHATTANOOGA,35174059,85247320,ACC1-MVC Injuries
11/5/2018 5:39:28 PM,11/5/2018 5:42:54 PM,Highway 153 / Boy Scout Rd,HAMILTON COUNTY,35182577,85246697,ACC2-MVC No Injuries
11/5/2018 5:30:34 PM,11/5/2018 5:59:38 PM,30 N Market St,CHATTANOOGA,35058415,85309303,ACC2-MVC No Injuries
11/5/2018 4:54:51 PM,11/5/2018 5:01:12 PM,7609 Standifer Gap Rd,CHATTANOOGA,35050950,85133020,ACC3-MVC Unknown Injuries
11/5/2018 4:36:50 PM,11/5/2018 5:45:30 PM,1000 - 1099 E 3rd St,CHATTANOOGA,35047766,85290509,ACC2-MVC No Injuries
11/5/2018 4:12:55 PM,11/5/2018 4:43:19 PM,490 Greenway View Dr,CHATTANOOGA,35008709,85205213,ACC2-MVC No Injuries
