Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
10/6/2018 11:46:22 PM,10/6/2018 11:47:40 PM,4004 Rossville Blvd,CHATTANOOGA,34997403,85290898,ACC2-MVC No Injuries
10/6/2018 11:41:36 PM,10/7/2018 12:21:50 AM,5596 Hixson Pike,CHATTANOOGA,35146158,85220807,ACC2-MVC No Injuries
10/6/2018 10:24:48 PM,10/6/2018 11:31:11 PM,Brainerd Rd / Spring Creek Rd,CHATTANOOGA,35009919,85220213,ACC2-MVC No Injuries
10/6/2018 9:51:00 PM,10/6/2018 10:38:20 PM,4699 AMNICOLA HWY,CHATTANOOGA,35089088,85219830,ACC2-MVC No Injuries
10/6/2018 9:49:23 PM,10/6/2018 10:30:13 PM,1507 Hickory Valley Rd,CHATTANOOGA,35023518,85179680,ACC3-MVC Unknown Injuries
10/6/2018 9:38:53 PM,10/6/2018 9:39:59 PM,W 4th St / Broad St,CHATTANOOGA,35052295,85310664,ACC3-MVC Unknown Injuries
10/6/2018 9:10:21 PM,10/6/2018 9:22:57 PM,5600 LITTLE DEBBIE PKWY,COLLEGEDALE,35083346,85064362,ACC2-MVC No Injuries
10/6/2018 9:07:23 PM,10/6/2018 9:09:51 PM,3000 - 3099 E 43rd St,CHATTANOOGA,34991658,85282504,ACC3-MVC Unknown Injuries
10/6/2018 9:07:10 PM,10/6/2018 9:08:43 PM,13th Ave / 14th Ave,CHATTANOOGA,35007375,85275391,ACC2-MVC No Injuries
10/6/2018 9:06:40 PM,10/6/2018 10:46:35 PM,3000 E 43RD ST,CHATTANOOGA,34992020,85283505,ACC3-MVC Unknown Injuries
10/6/2018 8:48:03 PM,10/6/2018 9:13:06 PM,2405 N Chamberlain Ave,CHATTANOOGA,35064326,85249830,ACC1-MVC Injuries
10/6/2018 8:48:03 PM,10/6/2018 9:49:37 PM,2405 N Chamberlain Ave,CHATTANOOGA,35064326,85249830,ACC1-MVC Injuries
10/6/2018 8:47:44 PM,10/6/2018 10:18:53 PM,2405 N Chamberlain Ave,CHATTANOOGA,35064326,85249830,ACC1-MVC Injuries
10/6/2018 8:14:12 PM,10/6/2018 8:36:49 PM,WILCOX BLVD / SHALLOWFORD RD,CHATTANOOGA,35042901,85222382,ACCDEL-MVC Delayed
10/6/2018 7:48:24 PM,10/6/2018 7:49:35 PM,Houston St / E 3rd St,CHATTANOOGA,35051994,85301304,ACC1-MVC Injuries
10/6/2018 7:48:24 PM,10/6/2018 7:49:33 PM,Houston St / E 3rd St,CHATTANOOGA,35051994,85301304,ACC1-MVC Injuries
10/6/2018 7:48:08 PM,10/6/2018 8:38:48 PM,Houston St / E 3rd St,CHATTANOOGA,35051994,85301304,ACC1-MVC Injuries
10/6/2018 7:48:08 PM,10/6/2018 8:33:42 PM,Houston St / E 3rd St,CHATTANOOGA,35051994,85301304,ACC1-MVC Injuries
10/6/2018 7:47:33 PM,10/6/2018 11:22:10 PM,Houston St / E 3rd St,CHATTANOOGA,35051994,85301304,ACC1-MVC Injuries
10/6/2018 7:47:09 PM,10/6/2018 7:49:07 PM,601-699 RIVERSIDE DR,CHATTANOOGA,35052250,85301180,ACC3-MVC Unknown Injuries
10/6/2018 7:47:10 PM,10/6/2018 7:49:23 PM,Houston St / E 3rd St,CHATTANOOGA,35051994,85301304,ACC1-MVC Injuries
10/6/2018 7:38:22 PM,10/6/2018 8:33:57 PM,Wilcox Blvd / Shallowford Rd,CHATTANOOGA,35042901,85222382,ACCDEL-MVC Delayed
10/6/2018 6:55:12 PM,10/6/2018 8:23:31 PM,W EUCLID AVE / OAKLAND TER,RED BANK,35112542,85296056,ACC2-MVC No Injuries
10/6/2018 6:41:19 PM,10/6/2018 6:41:26 PM,3100 Calhoun Ave,CHATTANOOGA,35008545,85294545,ACC2-MVC No Injuries
10/6/2018 6:38:29 PM,10/6/2018 8:01:43 PM,2720 Rossville Blvd,CHATTANOOGA,35015216,85292974,ACCDEL-MVC Delayed
10/6/2018 6:03:25 PM,10/6/2018 6:47:54 PM,1471 LEGGETT RD,HAMILTON COUNTY,35406176,85131025,ACC1-MVC Injuries
10/6/2018 6:03:24 PM,10/6/2018 6:46:43 PM,1471 LEGGETT RD,HAMILTON COUNTY,35406176,85131025,ACC1-MVC Injuries
10/6/2018 6:01:11 PM,10/6/2018 11:13:45 PM,1471 LEGGETT RD,HAMILTON COUNTY,35406176,85131025,ACC1-MVC Injuries
10/6/2018 5:42:28 PM,10/6/2018 5:53:14 PM,900 Creekside Rd,CHATTANOOGA,35091433,85255172,ACC1-MVC Injuries
10/6/2018 5:42:28 PM,10/6/2018 6:21:11 PM,3800-3899 AMNICOLA HWY,CHATTANOOGA,35092748,85256399,ACC1-MVC Injuries
10/6/2018 5:39:06 PM,10/6/2018 6:03:30 PM,113 Laurel Dr,RED BANK,35104212,85302093,ACC2-MVC No Injuries
10/6/2018 5:33:26 PM,10/6/2018 6:37:09 PM,900 Creekside Rd,CHATTANOOGA,35091433,85255172,ACC1-MVC Injuries
10/6/2018 5:20:32 PM,10/6/2018 5:20:40 PM,1516 N Chamberlain Ave,CHATTANOOGA,35052509,85255738,ACC2-MVC No Injuries
10/6/2018 5:17:15 PM,10/6/2018 5:28:43 PM,900-999 Central Ave,CHATTANOOGA,35039026,85292510,ACC1-MVC Injuries
10/6/2018 5:17:15 PM,10/6/2018 5:31:02 PM,900-999 Central Ave,CHATTANOOGA,35039026,85292510,ACC1-MVC Injuries
10/6/2018 5:16:56 PM,10/6/2018 6:01:59 PM,1027 BAILEY AVE,CHATTANOOGA,35039272,85290612,ACC1-MVC Injuries
10/6/2018 5:16:03 PM,10/6/2018 5:49:16 PM,4150 Ringgold Rd,EAST RIDGE,34996398,85245409,ACC2-MVC No Injuries
10/6/2018 4:58:24 PM,10/6/2018 4:58:45 PM,6881 SNOW HILL RD,HAMILTON COUNTY,35117678,85067995,ACC1-MVC Injuries
10/6/2018 4:58:23 PM,10/6/2018 5:28:34 PM,6881 SNOW HILL RD,HAMILTON COUNTY,35117678,85067995,ACC1-MVC Injuries
10/6/2018 4:57:41 PM,10/6/2018 5:05:05 PM,1014 - 1099 Spring Creek Rd,EAST RIDGE,34995392,85218280,ACC3-MVC Unknown Injuries
10/6/2018 4:57:08 PM,10/6/2018 6:13:56 PM,1100 SPRING CREEK RD,EAST RIDGE,34994524,85216961,ACC3-MVC Unknown Injuries
10/6/2018 4:56:58 PM,10/6/2018 6:32:23 PM,6881 SNOW HILL RD,HAMILTON COUNTY,35117678,85067995,ACC1-MVC Injuries
10/6/2018 4:55:46 PM,10/6/2018 6:35:54 PM,CUMMINGS HWY / BROWNS FERRY RD,CHATTANOOGA,35020313,85365756,ACC2-MVC No Injuries
10/6/2018 4:48:21 PM,10/6/2018 4:51:34 PM,7017-7299 Snow Hill Rd,HAMILTON COUNTY,35125809,85069230,ACC3-MVC Unknown Injuries
10/6/2018 4:46:54 PM,10/6/2018 5:43:07 PM,6881 SNOW HILL RD,HAMILTON COUNTY,35117678,85067995,ACC1-MVC Injuries
10/6/2018 4:45:42 PM,10/6/2018 4:51:46 PM,Snow Hill Rd / Gypsy Ln,HAMILTON COUNTY,35118490,85067896,ACC3-MVC Unknown Injuries
10/6/2018 4:25:32 PM,10/6/2018 4:48:13 PM,9358 Dayton Pike,SODDY DAISY,35236163,85199416,ACC2-MVC No Injuries
10/6/2018 4:14:12 PM,10/6/2018 5:13:37 PM,ANDERSON AVE / S MOORE RD,EAST RIDGE,35005307,85232379,ACC2-MVC No Injuries
10/6/2018 4:03:26 PM,10/6/2018 4:27:35 PM,2000 Gunbarrel Rd,CHATTANOOGA,35030307,85155058,ACCDEL-MVC Delayed
10/6/2018 4:02:14 PM,10/6/2018 5:01:50 PM,E 23RD ST / CENTRAL AVE,CHATTANOOGA,35024811,85299691,ACC1-MVC Injuries
10/6/2018 4:02:13 PM,10/6/2018 5:22:32 PM,1050 - 1099 E 23rd St,CHATTANOOGA,35024811,85299691,ACC1-MVC Injuries
10/6/2018 4:02:13 PM,10/6/2018 4:03:07 PM,2000-2099 Central Ave,CHATTANOOGA,35025251,85299622,ACC1-MVC Injuries
10/6/2018 4:01:56 PM,10/6/2018 4:02:52 PM,E 23rd St / Central Ave,CHATTANOOGA,35024811,85299691,ACC1-MVC Injuries
10/6/2018 4:01:54 PM,10/6/2018 6:43:11 PM,1099 E 23RD ST,CHATTANOOGA,35024513,85297979,ACC1-MVC Injuries
10/6/2018 3:52:07 PM,10/6/2018 4:15:13 PM,6604 FLAGSTONE DR,HAMILTON COUNTY,35106586,85104925,ACC2-MVC No Injuries
10/6/2018 3:43:54 PM,10/6/2018 4:44:39 PM,1900-2099 Cummings Hwy,CHATTANOOGA,35014142,85328892,ACC2-MVC No Injuries
10/6/2018 3:42:51 PM,10/6/2018 4:43:45 PM,2119 Gunbarrel Rd,CHATTANOOGA,35035536,85153126,ACC2-MVC No Injuries
10/6/2018 3:22:06 PM,10/6/2018 3:26:38 PM,6725 Ringgold Rd,EAST RIDGE,34990912,85196997,ACC2-MVC No Injuries
10/6/2018 3:07:09 PM,10/6/2018 4:29:23 PM,2727 Rossville Blvd,CHATTANOOGA,35015629,85293894,ACC2-MVC No Injuries
10/6/2018 3:03:07 PM,10/6/2018 3:08:36 PM,6703 Ramsey Rd,HAMILTON COUNTY,35162409,85099806,ACCDEL-MVC Delayed
10/6/2018 3:00:22 PM,10/6/2018 3:16:47 PM,2400 - 2409 Mccallie Ave,CHATTANOOGA,35033164,85267303,ACC1-MVC Injuries
10/6/2018 3:00:22 PM,10/6/2018 3:50:32 PM,2400 - 2409 Mccallie Ave,CHATTANOOGA,35033164,85267303,ACC1-MVC Injuries
10/6/2018 2:58:53 PM,10/6/2018 4:35:04 PM,Mccallie Ave / Derby St,CHATTANOOGA,35032925,85266667,ACC1-MVC Injuries
10/6/2018 2:58:51 PM,10/6/2018 3:01:12 PM,2400 - 2409 Mccallie Ave,CHATTANOOGA,35033164,85267303,ACC1-MVC Injuries
10/6/2018 2:35:03 PM,10/6/2018 2:49:08 PM,4707 Dayton Blvd,RED BANK,35135956,85281791,ACC2-MVC No Injuries
10/6/2018 2:17:40 PM,10/6/2018 3:04:33 PM,1900 - 2099 Cummings Hwy,CHATTANOOGA,35013733,85328307,ACC2-MVC No Injuries
10/6/2018 2:12:01 PM,10/6/2018 2:25:02 PM,900 Mountain Creek Rd,CHATTANOOGA,35102678,85325203,ACC2-MVC No Injuries
10/6/2018 2:11:10 PM,10/6/2018 2:13:26 PM,900 Mountain Creek Rd,CHATTANOOGA,35102678,85325203,ACC2-MVC No Injuries
10/6/2018 2:06:17 PM,10/6/2018 2:33:47 PM,3722 Wilcox Blvd,CHATTANOOGA,35044558,85231337,ACC1-MVC Injuries
10/6/2018 2:06:16 PM,10/6/2018 3:24:31 PM,3722 Wilcox Blvd,CHATTANOOGA,35044558,85231337,ACC1-MVC Injuries
10/6/2018 2:05:52 PM,10/6/2018 4:05:38 PM,3722 Wilcox Blvd,CHATTANOOGA,35044558,85231337,ACC1-MVC Injuries
10/6/2018 1:48:10 PM,10/6/2018 3:42:54 PM,3300 Cummings Hwy,CHATTANOOGA,35019417,85371330,ACC2-MVC No Injuries
10/6/2018 1:00:54 PM,10/6/2018 1:31:07 PM,8200 DAISY DALLAS RD,LAKESITE,35200613,85158821,ACC2-MVC No Injuries
10/6/2018 12:59:51 PM,10/6/2018 4:37:40 PM,2200 Bams Dr,CHATTANOOGA,35038904,85157485,ACC2-MVC No Injuries
10/6/2018 12:55:18 PM,10/6/2018 1:57:49 PM,1500 WILCOX BLVD,CHATTANOOGA,35058540,85275747,ACC2-MVC No Injuries
10/6/2018 12:51:23 PM,10/6/2018 2:04:44 PM,7336 LEE HWY,CHATTANOOGA,35053287,85146997,ACC2-MVC No Injuries
10/6/2018 12:47:09 PM,10/6/2018 1:39:39 PM,5821 Ringgold Rd,EAST RIDGE,34990800,85218403,ACC2-MVC No Injuries
10/6/2018 12:44:33 PM,10/6/2018 3:00:35 PM,9201 LEE HWY,CHATTANOOGA,35084885,85062889,ACC2-MVC No Injuries
10/6/2018 12:35:37 PM,10/6/2018 2:40:32 PM,910 E 8TH ST,CHATTANOOGA,35042784,85296246,ACC2-MVC No Injuries
10/6/2018 12:28:27 PM,10/6/2018 12:30:47 PM,2400 Rossville Blvd,CHATTANOOGA,35021782,85295099,ACC3-MVC Unknown Injuries
10/6/2018 12:28:20 PM,10/6/2018 1:10:02 PM,2717 Rossville Blvd,CHATTANOOGA,35016627,85293567,ACC1-MVC Injuries
10/6/2018 12:28:20 PM,10/6/2018 1:11:05 PM,2717 Rossville Blvd,CHATTANOOGA,35016627,85293567,ACC1-MVC Injuries
10/6/2018 12:27:27 PM,10/6/2018 1:49:32 PM,2717 Rossville Blvd,CHATTANOOGA,35016627,85293567,ACC1-MVC Injuries
10/6/2018 12:04:58 PM,10/6/2018 1:36:09 PM,9034-9049 LEE HWY,CHATTANOOGA,35084989,85064748,ACC2-MVC No Injuries
10/6/2018 12:02:38 PM,10/6/2018 1:02:52 PM,5100 HIGHWAY 153,CHATTANOOGA,35120077,85236960,ACC2-MVC No Injuries
10/6/2018 11:38:04 AM,10/6/2018 12:38:31 PM,418 E 16th St,CHATTANOOGA,35033280,85302977,ACCDEL-MVC Delayed
10/6/2018 11:34:34 AM,10/6/2018 1:00:09 PM,5700 Ringgold Rd,EAST RIDGE,34991133,85224631,ACC2-MVC No Injuries
10/6/2018 11:34:43 AM,10/6/2018 11:36:44 AM,418 E 16th St,CHATTANOOGA,35033280,85302977,ACCDEL-MVC Delayed
10/6/2018 11:09:38 AM,10/6/2018 12:12:00 PM,2503 Stuart St,CHATTANOOGA,35070433,85245873,ACC2-MVC No Injuries
10/6/2018 10:49:10 AM,10/6/2018 11:06:38 AM,7639 Middle Valley Rd,HAMILTON COUNTY,35188904,85190214,ACC3-MVC Unknown Injuries
10/6/2018 10:48:42 AM,10/6/2018 11:13:28 AM,1602 - 1699 Thrasher Pike,HAMILTON COUNTY,35189118,85189949,ACC3-MVC Unknown Injuries
10/6/2018 10:48:39 AM,10/6/2018 10:49:14 AM,Thrasher Pike / Middle Valley Rd,HAMILTON COUNTY,35189052,85189902,ACC2-MVC No Injuries
10/6/2018 10:24:19 AM,10/6/2018 10:42:15 AM,516 - 599 Morrison Springs Rd,RED BANK,35122554,85297576,ACC2-MVC No Injuries
10/6/2018 9:59:29 AM,10/6/2018 1:36:02 PM,4320 Bennett Rd,EAST RIDGE,34988065,85245341,ACCDEL-MVC Delayed
10/6/2018 9:15:53 AM,10/6/2018 9:55:30 AM,E 27th St / S Hickory St,CHATTANOOGA,35014766,85289823,ACC2-MVC No Injuries
10/6/2018 9:06:41 AM,10/6/2018 9:08:13 AM,4211 Rossville Blvd,CHATTANOOGA,34994049,85291630,ACC2-MVC No Injuries
10/6/2018 7:43:58 AM,10/6/2018 12:12:09 PM,2503 STUART ST,CHATTANOOGA,35070433,85245873,ACC2-MVC No Injuries
10/6/2018 1:00:47 AM,10/6/2018 1:03:59 AM,550 Highway 153 Sb,CHATTANOOGA,35090185,85218776,ACC3-MVC Unknown Injuries
10/6/2018 12:59:19 AM,10/6/2018 1:53:44 AM,670 HIGHWAY 153 SB,CHATTANOOGA,35104482,85229116,ACC3-MVC Unknown Injuries
10/6/2018 12:37:38 AM,10/6/2018 1:23:21 AM,ROY LN / PROVIDENCE RD,HAMILTON COUNTY,35144361,85058265,ACC1-MVC Injuries
10/6/2018 12:37:38 AM,10/6/2018 1:59:04 AM,ROY LN / PROVIDENCE RD,HAMILTON COUNTY,35144361,85058265,ACC1-MVC Injuries
10/6/2018 12:37:07 AM,10/6/2018 2:12:06 AM,8125 ROY LN,HAMILTON COUNTY,35145233,85059362,ACC1-MVC Injuries
10/6/2018 12:31:30 AM,10/6/2018 1:34:45 AM,6720 Hixson Pike,CHATTANOOGA,35163408,85190169,ACC2-MVC No Injuries
10/6/2018 12:09:14 AM,10/6/2018 1:16:07 AM,6500 HIGHWAY 153,CHATTANOOGA,35176539,85247136,ACC2-MVC No Injuries
10/6/2018 12:09:00 AM,10/6/2018 12:11:54 AM,6100-6799 Highway 153,CHATTANOOGA,35180247,85247064,ACC3-MVC Unknown Injuries
