Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
12/15/2018 11:46:16 PM,12/16/2018 12:31:51 AM,6335 E BRAINERD RD,CHATTANOOGA,35017897,85196174,ACC2-MVC No Injuries
12/15/2018 10:55:38 PM,12/16/2018 12:08:00 AM,2301 E 23RD ST,CHATTANOOGA,35017010,85277147,ACC2-MVC No Injuries
12/15/2018 9:53:33 PM,12/15/2018 11:16:16 PM,IGOU GAP RD / DENTON LN,CHATTANOOGA,35026282,85155749,ACC2-MVC No Injuries
12/15/2018 9:31:01 PM,12/15/2018 10:22:22 PM,Middle Valley Rd / Thrasher Pike,HAMILTON COUNTY,35189052,85189902,ACC2-MVC No Injuries
12/15/2018 9:03:33 PM,12/15/2018 9:45:59 PM,JERSEY PIKE / EASTWOOD DR,CHATTANOOGA,35079614,85187047,ACC2-MVC No Injuries
12/15/2018 8:58:14 PM,12/15/2018 9:38:09 PM,17820 - 17879 Interstate 24 Eb,CHATTANOOGA,35028932,85322434,ACC2-MVC No Injuries
12/15/2018 8:50:22 PM,12/15/2018 9:21:08 PM,Shallowford Rd / Hickory Valley Rd,CHATTANOOGA,35046274,85166282,ACC2-MVC No Injuries
12/15/2018 8:18:53 PM,12/16/2018 12:59:00 AM,N Terrace / Belvoir Ave,CHATTANOOGA,35011387,85243683,ACC2-MVC No Injuries
12/15/2018 8:08:01 PM,12/15/2018 8:39:28 PM,4150 Ringgold Rd,EAST RIDGE,34996398,85245409,ACC2-MVC No Injuries
12/15/2018 7:52:18 PM,12/15/2018 9:49:31 PM,11212 London Ln,HAMILTON COUNTY,34987951,85028932,ACC2-MVC No Injuries
12/15/2018 7:48:49 PM,12/15/2018 7:50:59 PM,1400 Interstate 75 Nb,HAMILTON COUNTY,35114879,85047082,ACC3-MVC Unknown Injuries
12/15/2018 7:26:12 PM,12/15/2018 8:26:12 PM,7700 IGOU GAP RD,CHATTANOOGA,35022853,85146543,ACC2-MVC No Injuries
12/15/2018 7:13:18 PM,12/15/2018 8:22:31 PM,1119 Hillsboro Dr,EAST RIDGE,35002003,85263283,ACC2-MVC No Injuries
12/15/2018 7:00:48 PM,12/15/2018 7:44:50 PM,N Moore Ln / N Moore Rd,CHATTANOOGA,35025536,85221369,ACC3-MVC Unknown Injuries
12/15/2018 6:48:06 PM,12/15/2018 6:50:39 PM,9000 Lee Hwy,CHATTANOOGA,35085686,85066688,ACC2-MVC No Injuries
12/15/2018 6:43:40 PM,12/15/2018 7:41:02 PM,8900-8935 Lee Hwy,CHATTANOOGA,35087403,85070641,ACC2-MVC No Injuries
12/15/2018 6:35:33 PM,12/15/2018 7:22:03 PM,Igou Gap Rd / Gray Rd,CHATTANOOGA,35022734,85146245,ACC2-MVC No Injuries
12/15/2018 6:31:11 PM,12/15/2018 7:36:28 PM,1540 Interstate 75 Nb,HAMILTON COUNTY,35126919,85029370,ACC2-MVC No Injuries
12/15/2018 6:28:20 PM,12/15/2018 6:29:01 PM,290 Interstate 75 Sb,CHATTANOOGA,35012323,85185684,ACC1-MVC Injuries
12/15/2018 6:28:20 PM,12/15/2018 6:29:04 PM,290 Interstate 75 Sb,CHATTANOOGA,35012323,85185684,ACC1-MVC Injuries
12/15/2018 6:25:11 PM,12/15/2018 7:39:47 PM,290 Interstate 75 Sb,CHATTANOOGA,35012323,85185684,ACC2-MVC No Injuries
12/15/2018 6:13:25 PM,12/15/2018 7:37:49 PM,2288 Gunbarrel Rd,CHATTANOOGA,35039946,85150198,ACC2-MVC No Injuries
12/15/2018 6:10:15 PM,12/15/2018 6:50:19 PM,7250 E Brainerd Rd,CHATTANOOGA,35017055,85166917,ACC2-MVC No Injuries
12/15/2018 6:08:19 PM,12/15/2018 10:38:43 PM,1050 Interstate 75 Sb,CHATTANOOGA,35080697,85086853,ACC3-MVC Unknown Injuries
12/15/2018 6:01:24 PM,12/15/2018 6:45:40 PM,2296 Gunbarrel Rd,CHATTANOOGA,35039818,85149705,ACC2-MVC No Injuries
12/15/2018 5:36:35 PM,12/15/2018 5:46:53 PM,240 Interstate 75 Sb,CHATTANOOGA,35010071,85193721,ACC2-MVC No Injuries
12/15/2018 5:32:50 PM,12/15/2018 8:45:39 PM,Woodrow Ave / Tacoma Ave,RED BANK,35121902,85285733,ACC2-MVC No Injuries
12/15/2018 5:28:13 PM,12/15/2018 5:31:42 PM,1330 - 1560 Interstate 75 Nb,HAMILTON COUNTY,35105349,85051507,ACC2-MVC No Injuries
12/15/2018 5:05:45 PM,12/15/2018 5:07:02 PM,1 - 9 Exit Amnicola Hwy W On Ramp Sb,CHATTANOOGA,35089313,85219334,ACC2-MVC No Injuries
12/15/2018 4:54:52 PM,12/15/2018 5:38:02 PM,540 HIGHWAY 153 SB,CHATTANOOGA,35089094,85216893,ACC2-MVC No Injuries
12/15/2018 4:45:54 PM,12/15/2018 5:13:09 PM,5588 Little Debbie Pkwy,COLLEGEDALE,35080820,85063290,ACC2-MVC No Injuries
12/15/2018 4:32:30 PM,12/15/2018 4:46:27 PM,4120 Cummings Hwy,CHATTANOOGA,35024244,85397342,ACC1-MVC Injuries
12/15/2018 4:32:29 PM,12/15/2018 4:46:04 PM,4120 Cummings Hwy,CHATTANOOGA,35024244,85397342,ACC1-MVC Injuries
12/15/2018 4:30:39 PM,12/15/2018 4:46:13 PM,4120 Cummings Hwy,CHATTANOOGA,35024244,85397342,ACC1-MVC Injuries
