Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
10/3/2018 7:28:34 PM,10/3/2018 7:57:43 PM,Camp Rd / Standifer Gap Rd,COLLEGEDALE,35025567,85060534,ACC1-MVC Injuries
10/3/2018 7:28:34 PM,10/3/2018 9:16:58 PM,Camp Rd / Standifer Gap Rd,COLLEGEDALE,35025567,85060534,ACC1-MVC Injuries
10/3/2018 7:27:47 PM,10/4/2018 8:00:21 AM,CAMP RD / STANDIFER GAP RD,COLLEGEDALE,35025567,85060534,ACC1-MVC Injuries
10/3/2018 6:17:06 PM,10/3/2018 7:18:26 PM,1027 Balmoral Dr,CHATTANOOGA,35106412,85345379,ACC2-MVC No Injuries
10/3/2018 5:59:01 PM,10/3/2018 6:01:27 PM,7201-7299 E Brainerd Rd,CHATTANOOGA,35017710,85168220,ACC2-MVC No Injuries
10/3/2018 5:56:45 PM,10/3/2018 6:27:19 PM,E Brainerd Rd / Bunker Hill Dr,CHATTANOOGA,35017790,85168677,ACC2-MVC No Injuries
10/3/2018 5:50:48 PM,10/3/2018 6:38:46 PM,50 Highway 27 Sb,CHATTANOOGA,35038962,85318967,ACC2-MVC No Injuries
10/3/2018 5:46:28 PM,10/3/2018 6:27:07 PM,Standifer Gap Rd / Jenkins Rd,HAMILTON COUNTY,35044349,85128355,ACC2-MVC No Injuries
10/3/2018 5:21:05 PM,10/3/2018 5:25:14 PM,W 26th St / Broad St,CHATTANOOGA,35027636,85316737,ACC1-MVC Injuries
10/3/2018 5:21:04 PM,10/3/2018 5:25:00 PM,W 26th St / Broad St,CHATTANOOGA,35027636,85316737,ACC1-MVC Injuries
10/3/2018 5:19:12 PM,10/3/2018 6:06:49 PM,17790 INTERSTATE 24 EB,CHATTANOOGA,35025114,85324300,ACC2-MVC No Injuries
10/3/2018 5:17:18 PM,10/3/2018 6:43:01 PM,50 HIGHWAY 27 SB,CHATTANOOGA,35038677,85319197,ACC2-MVC No Injuries
10/3/2018 5:14:33 PM,10/3/2018 6:02:48 PM,W 26th St / Broad St,CHATTANOOGA,35027636,85316737,ACC2-MVC No Injuries
10/3/2018 5:14:33 PM,10/3/2018 5:57:05 PM,3535 BROAD ST,CHATTANOOGA,35014699,85325615,ACC2-MVC No Injuries
10/3/2018 4:59:27 PM,10/3/2018 5:42:54 PM,7354 E Brainerd Rd,CHATTANOOGA,35015285,85164368,ACC2-MVC No Injuries
10/3/2018 4:54:31 PM,10/3/2018 5:26:18 PM,17920 INTERSTATE 24 EB,CHATTANOOGA,35027762,85307401,ACC2-MVC No Injuries
10/3/2018 4:53:43 PM,10/3/2018 4:54:04 PM,1512 Lillian Ln,CHATTANOOGA,35045516,85235561,ACC1-MVC Injuries
10/3/2018 4:41:40 PM,10/3/2018 4:56:01 PM,1926 Gunbarrel Rd,CHATTANOOGA,35029161,85155238,ACC1-MVC Injuries
10/3/2018 4:41:39 PM,10/3/2018 5:03:33 PM,1926 Gunbarrel Rd,CHATTANOOGA,35029161,85155238,ACC1-MVC Injuries
10/3/2018 4:40:45 PM,10/3/2018 6:01:55 PM,1926 Gunbarrel Rd,CHATTANOOGA,35029161,85155238,ACC1-MVC Injuries
10/3/2018 4:38:14 PM,10/3/2018 4:38:59 PM,1512 Lillian Ln,CHATTANOOGA,35045516,85235561,ACC2-MVC No Injuries
10/3/2018 4:27:17 PM,10/3/2018 4:54:31 PM,6000 Middle Valley Rd,CHATTANOOGA,35156203,85217341,ACC2-MVC No Injuries
10/3/2018 4:26:56 PM,10/3/2018 4:30:43 PM,5705 Middle Valley Rd,CHATTANOOGA,35154663,85222384,ACC2-MVC No Injuries
10/3/2018 3:55:38 PM,10/3/2018 4:04:42 PM,5518 HIGHWAY 60,HAMILTON COUNTY,35360822,84993100,ACC1-MVC Injuries
10/3/2018 3:54:39 PM,10/3/2018 3:55:22 PM,Rossville Blvd / E 42nd St,CHATTANOOGA,34995163,85290937,ACC2-MVC No Injuries
10/3/2018 3:54:26 PM,10/3/2018 5:39:23 PM,Rossville Blvd / E 42nd St,CHATTANOOGA,34995163,85290937,ACC2-MVC No Injuries
10/3/2018 3:54:03 PM,10/3/2018 3:57:29 PM,4200 ROSSVILLE BLVD,CHATTANOOGA,34995163,85290937,ACC2-MVC No Injuries
10/3/2018 3:52:08 PM,10/3/2018 4:00:21 PM,5518 HIGHWAY 60,HAMILTON COUNTY,35360822,84993100,ACC1-MVC Injuries
10/3/2018 3:47:49 PM,10/3/2018 5:23:41 PM,2700 CUMMINGS HWY,CHATTANOOGA,35021184,85354268,ACC2-MVC No Injuries
10/3/2018 3:25:51 PM,10/3/2018 3:30:52 PM,1847 Joseph Ter,HAMILTON COUNTY,35197636,85154819,ACC2-MVC No Injuries
10/3/2018 3:18:05 PM,10/3/2018 4:36:57 PM,2020 Gunbarrel Rd,CHATTANOOGA,35033906,85151940,ACC2-MVC No Injuries
10/3/2018 3:15:11 PM,10/3/2018 3:47:22 PM,711 E 5th St,CHATTANOOGA,35048161,85295842,ACC2-MVC No Injuries
10/3/2018 3:08:12 PM,10/3/2018 3:30:02 PM,314 Morrison Springs Rd,RED BANK,35121052,85294965,ACCDEL-MVC Delayed
10/3/2018 2:36:43 PM,10/3/2018 3:44:50 PM,490 Greenway View Dr,CHATTANOOGA,35008709,85205213,ACC2-MVC No Injuries
10/3/2018 2:14:32 PM,10/3/2018 4:14:15 PM,700 Vine St,CHATTANOOGA,35045950,85297097,ACC2-MVC No Injuries
10/3/2018 2:08:17 PM,10/3/2018 2:19:41 PM,7934 - 7955 E Brainerd Rd,CHATTANOOGA,35005948,85153366,ACC2-MVC No Injuries
10/3/2018 2:06:15 PM,10/3/2018 5:01:07 PM,7802-7933 E BRAINERD RD,CHATTANOOGA,35006020,85153392,ACC2-MVC No Injuries
10/3/2018 1:52:21 PM,10/3/2018 2:04:07 PM,2525 De Sales Ave,CHATTANOOGA,35041707,85260666,ACC1-MVC Injuries
10/3/2018 1:52:21 PM,10/3/2018 2:15:11 PM,2525 De Sales Ave,CHATTANOOGA,35041707,85260666,ACC1-MVC Injuries
10/3/2018 1:51:10 PM,10/3/2018 4:15:03 PM,2525 De Sales Ave,CHATTANOOGA,35041707,85260666,ACC1-MVC Injuries
10/3/2018 1:46:57 PM,10/3/2018 1:47:49 PM,7328 Shallowford Rd,CHATTANOOGA,35040341,85151384,ACC3-MVC Unknown Injuries
10/3/2018 1:46:57 PM,10/3/2018 3:42:17 PM,Shallowford Rd / Lifestyle Way,CHATTANOOGA,35040925,85151563,ACC3-MVC Unknown Injuries
10/3/2018 1:38:01 PM,10/3/2018 2:20:46 PM,520 HIGHWAY 153 NB,CHATTANOOGA,35087611,85214113,ACC2-MVC No Injuries
10/3/2018 1:24:28 PM,10/3/2018 2:34:18 PM,17500 Interstate 24 Eb,CHATTANOOGA,35026324,85368766,ACC3-MVC Unknown Injuries
10/3/2018 1:16:05 PM,10/3/2018 1:28:44 PM,520 HIGHWAY 153 NB,CHATTANOOGA,35087611,85214113,ACC2-MVC No Injuries
10/3/2018 1:15:55 PM,10/3/2018 3:17:54 PM,500 HIGHWAY 153 NB,CHATTANOOGA,35086065,85211434,ACC3-MVC Unknown Injuries
10/3/2018 1:14:41 PM,10/3/2018 1:28:51 PM,550 Highway 153 Nb,CHATTANOOGA,35090113,85218445,ACC2-MVC No Injuries
10/3/2018 1:05:22 PM,10/3/2018 2:37:27 PM,5109 BRAINERD RD,CHATTANOOGA,35011995,85225058,ACC2-MVC No Injuries
10/3/2018 12:53:38 PM,10/3/2018 2:38:18 PM,4860 HIXSON PIKE,CHATTANOOGA,35128532,85245334,ACC2-MVC No Injuries
10/3/2018 12:29:23 PM,10/3/2018 1:05:49 PM,618 GEORGIA AVE,CHATTANOOGA,35049333,85306009,ACC2-MVC No Injuries
10/3/2018 12:27:01 PM,10/3/2018 2:24:04 PM,7430 Shallowford Rd,CHATTANOOGA,35038000,85147349,ACC2-MVC No Injuries
10/3/2018 12:08:12 PM,10/3/2018 12:42:43 PM,9023 Seven Lakes Dr,HAMILTON COUNTY,35140908,85032533,ACC2-MVC No Injuries
10/3/2018 12:05:44 PM,10/3/2018 12:41:03 PM,540 Highway 153 Nb,CHATTANOOGA,35089304,85217049,ACC2-MVC No Injuries
10/3/2018 11:27:05 AM,10/3/2018 11:54:11 AM,1500 PRATER RD,EAST RIDGE,34990126,85216354,ACC2-MVC No Injuries
10/3/2018 11:26:47 AM,10/3/2018 11:36:52 AM,147 N Market St,CHATTANOOGA,35064223,85309394,ACCDEL-MVC Delayed
10/3/2018 11:21:30 AM,10/3/2018 11:31:02 AM,600 HIGHWAY 153 NB,CHATTANOOGA,35094661,85225106,ACC2-MVC No Injuries
10/3/2018 10:54:41 AM,10/3/2018 11:04:27 AM,520 Highway 153 Nb,CHATTANOOGA,35087611,85214113,ACC3-MVC Unknown Injuries
10/3/2018 10:11:15 AM,10/3/2018 11:11:26 AM,2271 Gunbarrel Rd,CHATTANOOGA,35038156,85151703,ACC2-MVC No Injuries
10/3/2018 9:50:14 AM,10/3/2018 11:19:05 AM,4500 Amnicola Hwy,CHATTANOOGA,35094725,85238209,ACC3-MVC Unknown Injuries
10/3/2018 9:43:48 AM,10/3/2018 11:09:15 AM,585 Northgate Mall Dr,CHATTANOOGA,35130218,85240606,ACC2-MVC No Injuries
10/3/2018 9:42:34 AM,10/3/2018 10:43:07 AM,550 HIGHWAY 153 NB,CHATTANOOGA,35090113,85218445,ACC2-MVC No Injuries
10/3/2018 9:41:04 AM,10/3/2018 10:47:21 AM,5618 OLD MISSION RD,CHATTANOOGA,35012003,85214686,ACC2-MVC No Injuries
10/3/2018 9:14:40 AM,10/3/2018 9:57:35 AM,2000 Taft Hwy,WALDEN,35154608,85317162,ACC2-MVC No Injuries
10/3/2018 8:50:43 AM,10/3/2018 8:55:32 AM,4800 - 5199 Winding Ln,CHATTANOOGA,35141517,85255743,ACC2-MVC No Injuries
10/3/2018 8:48:04 AM,10/3/2018 11:37:26 AM,4800 WINDING LN,CHATTANOOGA,35141054,85256311,ACC2-MVC No Injuries
10/3/2018 8:29:32 AM,10/3/2018 10:09:38 AM,100 HIGHWAY 27 NB,CHATTANOOGA,35044523,85314043,ACC2-MVC No Injuries
10/3/2018 8:17:29 AM,10/3/2018 9:50:17 AM,9301 LEE HWY,CHATTANOOGA,35082749,85058540,ACC2-MVC No Injuries
10/3/2018 7:58:32 AM,10/3/2018 9:00:30 AM,150 INTERSTATE 75 SB,CHATTANOOGA,35006040,85208725,ACC2-MVC No Injuries
10/3/2018 7:58:18 AM,10/3/2018 8:03:54 AM,1 - 9 Exit 2 Off Ramp Sb,CHATTANOOGA,35006443,85207202,ACC2-MVC No Injuries
10/3/2018 7:27:09 AM,10/3/2018 8:31:03 AM,800 E 3RD ST,CHATTANOOGA,35051299,85299453,ACC2-MVC No Injuries
10/3/2018 7:08:42 AM,10/3/2018 7:37:47 AM,4903 Brainerd Rd,CHATTANOOGA,35012915,85227459,ACC2-MVC No Injuries
10/3/2018 6:54:12 AM,10/3/2018 7:15:37 AM,3459 Amnicola Hwy,CHATTANOOGA,35083556,85263401,ACC1-MVC Injuries
10/3/2018 6:54:11 AM,10/3/2018 7:58:06 AM,3459 Amnicola Hwy,CHATTANOOGA,35083556,85263401,ACC1-MVC Injuries
10/3/2018 6:48:28 AM,10/3/2018 8:48:06 AM,3459 Amnicola Hwy,CHATTANOOGA,35083556,85263401,ACC1-MVC Injuries
10/3/2018 5:51:11 AM,10/3/2018 6:14:41 AM,2300 Ooltewah Ringgold Rd,HAMILTON COUNTY,35014056,85089929,ACC1-MVC Injuries
10/3/2018 5:51:11 AM,10/3/2018 7:15:46 AM,2300 Ooltewah Ringgold Rd,HAMILTON COUNTY,35014056,85089929,ACC1-MVC Injuries
10/3/2018 5:51:03 AM,10/3/2018 6:38:24 AM,2300 Ooltewah Ringgold Rd,HAMILTON COUNTY,35014056,85089929,ACC1-MVC Injuries
