Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
12/23/2018 11:30:42 PM,12/23/2018 11:52:20 PM,2100-2249 WILLIAMS ST,CHATTANOOGA,35030745,85312628,ACC2-MVC No Injuries
12/23/2018 11:23:25 PM,12/24/2018 12:00:31 AM,6401 Ringgold Rd,EAST RIDGE,34990015,85210009,ACC2-MVC No Injuries
12/23/2018 9:18:10 PM,12/23/2018 10:27:27 PM,4000 W RD,HAMILTON COUNTY,35132306,85318808,ACC2-MVC No Injuries
12/23/2018 8:47:16 PM,12/23/2018 9:29:28 PM,1800 Cleveland Ave,CHATTANOOGA,35043571,85272259,ACC2-MVC No Injuries
12/23/2018 8:45:27 PM,12/23/2018 8:46:08 PM,1800 - 1899 Cleveland Ave,CHATTANOOGA,35043571,85272259,ACC2-MVC No Injuries
12/23/2018 8:42:27 PM,12/23/2018 9:49:33 PM,3410 Amnicola Hwy,CHATTANOOGA,35081783,85263210,ACC2-MVC No Injuries
12/23/2018 8:41:09 PM,12/23/2018 9:09:06 PM,BELVOIR AVE / WADE DR,EAST RIDGE,35007819,85244807,ACC2-MVC No Injuries
12/23/2018 8:38:10 PM,12/23/2018 8:50:22 PM,Belvoir Ave / Belvoir Cir,EAST RIDGE,35006947,85244972,ACC2-MVC No Injuries
12/23/2018 8:37:34 PM,12/23/2018 8:42:35 PM,BELVOIR AVE / N TERRACE,CHATTANOOGA,35011387,85243683,ACC3-MVC Unknown Injuries
12/23/2018 7:58:19 PM,12/23/2018 9:42:11 PM,1925 GUNBARREL RD,CHATTANOOGA,35028606,85156429,ACC2-MVC No Injuries
12/23/2018 7:41:41 PM,12/23/2018 8:29:41 PM,5230 BRAINERD RD,CHATTANOOGA,35010655,85223534,ACC2-MVC No Injuries
12/23/2018 7:38:36 PM,12/23/2018 7:53:05 PM,3924 Tennessee Ave,CHATTANOOGA,35009713,85327843,ACCDEL-MVC Delayed
