Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
7/14/2018 11:52:21 PM,7/15/2018 12:20:08 AM,408 Market St,CHATTANOOGA,35052049,85309311,ACCDEL-MVC Delayed
7/14/2018 9:47:49 PM,7/14/2018 11:09:01 PM,501 Signal Mountain Rd,CHATTANOOGA,35094368,85331318,ACC2-MVC No Injuries
7/14/2018 9:41:57 PM,7/14/2018 9:42:10 PM,Brainerd Rd / N Moore Rd,CHATTANOOGA,35012954,85228277,ACC1-MVC Injuries
7/14/2018 9:41:56 PM,7/14/2018 9:56:03 PM,4900 BRAINERD RD,CHATTANOOGA,35012235,85227894,ACC1-MVC Injuries
7/14/2018 9:41:56 PM,7/14/2018 10:03:19 PM,Brainerd Rd / N Moore Rd,CHATTANOOGA,35012954,85228277,ACC1-MVC Injuries
7/14/2018 9:37:11 PM,7/14/2018 10:08:05 PM,4900 BRAINERD RD,CHATTANOOGA,35012235,85227894,ACC3-MVC Unknown Injuries
7/14/2018 9:37:10 PM,7/14/2018 9:40:36 PM,4900 - 4922 Brainerd Rd,CHATTANOOGA,35012943,85228253,ACC2-MVC No Injuries
7/14/2018 9:37:08 PM,7/14/2018 9:40:47 PM,Lee Hwy / Brainerd Rd,CHATTANOOGA,35017752,85205773,ACC3-MVC Unknown Injuries
7/14/2018 8:18:57 PM,7/14/2018 8:35:20 PM,9501 E BRAINERD RD,HAMILTON COUNTY,34999384,85106583,ACC1-MVC Injuries
7/14/2018 8:18:57 PM,7/14/2018 9:26:56 PM,9501 E BRAINERD RD,HAMILTON COUNTY,34999384,85106583,ACC1-MVC Injuries
7/14/2018 8:18:47 PM,7/14/2018 9:16:57 PM,9501 E BRAINERD RD,HAMILTON COUNTY,34999384,85106583,ACC1-MVC Injuries
7/14/2018 8:18:31 PM,7/14/2018 8:22:53 PM,E Brainerd Rd / Fuller Rd,HAMILTON COUNTY,35000804,85131121,ACC2-MVC No Injuries
7/14/2018 8:01:39 PM,7/14/2018 8:46:46 PM,1842 Jenkins Rd,CHATTANOOGA,35020179,85141286,ACC2-MVC No Injuries
7/14/2018 7:37:52 PM,7/14/2018 7:51:35 PM,E 23rd St / S Kelley St,CHATTANOOGA,35017935,85279681,ACC1-MVC Injuries
7/14/2018 7:37:52 PM,7/14/2018 7:57:26 PM,E 23rd St / S Kelley St,CHATTANOOGA,35017935,85279681,ACC1-MVC Injuries
7/14/2018 7:36:46 PM,7/14/2018 7:58:24 PM,2301 4TH AVE,CHATTANOOGA,35017689,85280427,ACC1-MVC Injuries
7/14/2018 7:10:39 PM,7/14/2018 7:28:16 PM,2301 4th Ave,CHATTANOOGA,35017689,85280427,ACC2-MVC No Injuries
