Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
12/8/2018 11:54:49 PM,12/9/2018 2:11:03 AM,120 E 10th St,CHATTANOOGA,35044154,85308008,ACC2-MVC No Injuries
12/8/2018 11:42:34 PM,12/8/2018 11:59:27 PM,N Moore Rd / Old Mission Rd,CHATTANOOGA,35016665,85226230,ACC2-MVC No Injuries
12/8/2018 11:36:56 PM,12/9/2018 12:52:05 AM,8800 Dallas Hollow Rd,LAKESITE,35202810,85153132,ACC2-MVC No Injuries
12/8/2018 11:14:25 PM,12/8/2018 11:29:50 PM,17900 Interstate 24 Wb,CHATTANOOGA,35029438,85311390,ACC3-MVC Unknown Injuries
12/8/2018 11:08:15 PM,12/8/2018 11:40:49 PM,2900 HIXSON PIKE,CHATTANOOGA,35094161,85285331,ACC2-MVC No Injuries
12/8/2018 11:05:47 PM,12/8/2018 11:18:19 PM,2 Rock Crest Dr,SIGNAL MOUNTAIN,35114605,85351252,ACC3-MVC Unknown Injuries
12/8/2018 11:05:24 PM,12/8/2018 11:26:38 PM,18460-18520 Interstate 24 Eb,CHATTANOOGA,35004535,85224333,ACC3-MVC Unknown Injuries
12/8/2018 11:04:57 PM,12/8/2018 11:46:58 PM,3700 - 3849 S Terrace,CHATTANOOGA,35013826,85252077,ACC2-MVC No Injuries
12/8/2018 11:04:42 PM,12/8/2018 11:27:56 PM,2 Rock Crest Dr,SIGNAL MOUNTAIN,35114605,85351252,ACC3-MVC Unknown Injuries
12/8/2018 11:03:01 PM,12/8/2018 11:24:30 PM,S Moore Rd / N Terrace,CHATTANOOGA,35007176,85231362,ACC3-MVC Unknown Injuries
12/8/2018 11:02:29 PM,12/8/2018 11:14:22 PM,140 Highway 153 Nb,CHATTANOOGA,35039725,85185260,ACC3-MVC Unknown Injuries
12/8/2018 10:57:30 PM,12/8/2018 11:00:09 PM,240 Highway 153 Nb,CHATTANOOGA,35053334,85190424,ACC2-MVC No Injuries
12/8/2018 10:56:15 PM,12/9/2018 12:52:26 AM,140 HIGHWAY 153 NB,CHATTANOOGA,35039725,85185260,ACC2-MVC No Injuries
12/8/2018 10:54:21 PM,12/8/2018 11:14:14 PM,17540 - 17819 Interstate 24 Eb,CHATTANOOGA,35028245,85360307,ACC2-MVC No Injuries
