DateTime,Latitude,Longitude,Problem,Hour,Date,Month,Year,DayOfWeek,WeekDay,Unix
1/1/2020 0:38,35.105795,-85.282598,ACC2-MVC No Injuries,0,1/1/2020,1,2020
1/1/2020 0:50,35.260486,-85.000235,ACC2-MVC No Injuries,0,1/1/2020,1,2020
1/1/2020 1:30,35.015785,-85.235226,ACC2-MVC No Injuries,1,1/1/2020,1,2020
1/1/2020 3:11,35.121446,-85.096924,ACC3-MVC Unknown Injuries,3,1/1/2020,1,2020
1/1/2020 3:18,35.102882,-85.0814,ACC3-MVC Unknown Injuries,3,1/1/2020,1,2020
1/1/2020 3:19,35.036004,-85.307644,ACC1-MVC Injuries,3,1/1/2020,1,2020
1/1/2020 3:19,35.034391,-85.308235,ACC3-MVC Unknown Injuries,3,1/1/2020,1,2020
1/1/2020 3:21,35.036004,-85.307644,ACC1-MVC Injuries,3,1/1/2020,1,2020
1/1/2020 3:21,35.036004,-85.307644,ACC1-MVC Injuries,3,1/1/2020,1,2020
1/1/2020 8:07,35.110778,-85.321604,ACC2-MVC No Injuries,8,1/1/2020,1,2020
1/1/2020 8:30,35.037324,-85.183937,ACC2-MVC No Injuries,8,1/1/2020,1,2020
1/1/2020 10:17,35.08714,-85.07046,ACC1-MVC Injuries,10,1/1/2020,1,2020
1/1/2020 10:18,35.08714,-85.07046,ACC1-MVC Injuries,10,1/1/2020,1,2020
1/1/2020 10:18,35.08714,-85.07046,ACC1-MVC Injuries,10,1/1/2020,1,2020
1/1/2020 10:18,35.086764,-85.071085,ACC1-MVC Injuries,10,1/1/2020,1,2020
1/1/2020 10:25,35.007383,-85.310643,ACC2-MVC No Injuries,10,1/1/2020,1,2020
1/1/2020 12:10,35.053656,-85.310162,ACCDEL-MVC Delayed,12,1/1/2020,1,2020
1/1/2020 13:07,35.22002,-85.224137,ACC2-MVC No Injuries,13,1/1/2020,1,2020
1/1/2020 13:25,35.021849,-85.257398,ACCDEL-MVC Delayed,13,1/1/2020,1,2020
1/1/2020 13:29,35.138778,-85.247194,ACC1-MVC Injuries,13,1/1/2020,1,2020
1/1/2020 13:36,35.138778,-85.247194,ACC1-MVC Injuries,13,1/1/2020,1,2020
1/1/2020 13:36,35.138778,-85.247194,ACC1-MVC Injuries,13,1/1/2020,1,2020
1/1/2020 14:15,35.187949,-85.205652,ACC2-MVC No Injuries,14,1/1/2020,1,2020
1/1/2020 16:01,35.136064,-85.244585,ACC2-MVC No Injuries,16,1/1/2020,1,2020
1/1/2020 16:35,35.007414,-85.203262,ACC3-MVC Unknown Injuries,16,1/1/2020,1,2020
1/1/2020 16:47,35.040321,-85.155778,ACC3-MVC Unknown Injuries,16,1/1/2020,1,2020
1/1/2020 16:48,35.116782,-85.163809,ACC3-MVC Unknown Injuries,16,1/1/2020,1,2020
1/1/2020 16:48,35.116782,-85.163809,ACC2-MVC No Injuries,16,1/1/2020,1,2020
1/1/2020 16:56,35.234297,-85.199279,ACC2-MVC No Injuries,16,1/1/2020,1,2020
1/1/2020 17:12,35.122999,-85.121616,ACC2-MVC No Injuries,17,1/1/2020,1,2020
1/1/2020 17:14,35.07758,-85.30142,ACC2-MVC No Injuries,17,1/1/2020,1,2020
1/1/2020 17:16,35.071976,-85.035406,ACC2-MVC No Injuries,17,1/1/2020,1,2020
1/1/2020 17:52,35.052211,-85.30963,ACC3-MVC Unknown Injuries,17,1/1/2020,1,2020
1/1/2020 18:03,35.042244,-85.11331,ACC2-MVC No Injuries,18,1/1/2020,1,2020
1/1/2020 18:05,35.117088,-85.164076,ACC2-MVC No Injuries,18,1/1/2020,1,2020
1/1/2020 18:11,35.052925,-85.147887,ACC2-MVC No Injuries,18,1/1/2020,1,2020
1/1/2020 18:32,35.046625,-85.156295,ACC2-MVC No Injuries,18,1/1/2020,1,2020
1/1/2020 19:17,35.045502,-85.187615,ACC2-MVC No Injuries,19,1/1/2020,1,2020
1/1/2020 22:44,35.001516,-85.290968,ACC1-MVC Injuries,22,1/1/2020,1,2020
1/1/2020 22:45,35.001516,-85.290968,ACC1-MVC Injuries,22,1/1/2020,1,2020
1/1/2020 22:45,35.001516,-85.290968,ACC1-MVC Injuries,22,1/1/2020,1,2020
1/1/2020 23:33,35.020356,-85.258224,ACC2-MVC No Injuries,23,1/1/2020,1,2020
1/1/2020 23:38,35.014056,-85.089929,ACC2-MVC No Injuries,23,1/1/2020,1,2020
1/1/2020 23:46,35.057568,-85.206604,ACC1-MVC Injuries,23,1/1/2020,1,2020
1/1/2020 23:46,35.066104,-85.198864,ACC1-MVC Injuries,23,1/1/2020,1,2020
1/1/2020 23:46,35.066104,-85.198864,ACC1-MVC Injuries,23,1/1/2020,1,2020
1/2/2020 7:15,35.108072,-85.240821,ACC2-MVC No Injuries,7,1/2/2020,1,2020
1/2/2020 7:41,35.054079,-85.189339,ACC2-MVC No Injuries,7,1/2/2020,1,2020
1/2/2020 8:48,35.017501,-85.273333,ACCDEL-MVC Delayed,8,1/2/2020,1,2020
1/2/2020 9:07,35.027795,-85.313613,ACC2-MVC No Injuries,9,1/2/2020,1,2020
1/2/2020 10:00,35.221273,-85.211925,ACCDEL-MVC Delayed,10,1/2/2020,1,2020
1/2/2020 10:26,35.069285,-85.176412,ACC2-MVC No Injuries,10,1/2/2020,1,2020
1/2/2020 10:43,35.094968,-85.159806,ACC2-MVC No Injuries,10,1/2/2020,1,2020
1/2/2020 10:59,35.026238,-85.100497,ACC2-MVC No Injuries,10,1/2/2020,1,2020
1/2/2020 10:59,35.027024,-85.101104,ACC2-MVC No Injuries,10,1/2/2020,1,2020
1/2/2020 11:45,35.005304,-85.281564,ACC3-MVC Unknown Injuries,11,1/2/2020,1,2020
1/2/2020 11:48,35.005544,-85.281442,ACC1-MVC Injuries,11,1/2/2020,1,2020
1/2/2020 11:48,35.005544,-85.281442,ACC1-MVC Injuries,11,1/2/2020,1,2020
1/2/2020 11:48,35.005544,-85.281442,ACC1-MVC Injuries,11,1/2/2020,1,2020
1/2/2020 11:50,35.08413,-85.3177,ACC2-MVC No Injuries,11,1/2/2020,1,2020
1/2/2020 12:16,34.986821,-85.20184,ACC2-MVC No Injuries,12,1/2/2020,1,2020
1/2/2020 12:45,35.05224,-85.149942,ACC2-MVC No Injuries,12,1/2/2020,1,2020
1/2/2020 13:02,35.010378,-85.328461,ACC2-MVC No Injuries,13,1/2/2020,1,2020
1/2/2020 13:29,34.99019,-85.21483,ACC2-MVC No Injuries,13,1/2/2020,1,2020
1/2/2020 13:34,35.083387,-85.157485,ACC3-MVC Unknown Injuries,13,1/2/2020,1,2020
1/2/2020 13:58,35.016395,-85.385899,ACC1-MVC Injuries,13,1/2/2020,1,2020
1/2/2020 13:59,35.016395,-85.385899,ACC1-MVC Injuries,13,1/2/2020,1,2020
1/2/2020 13:59,35.016395,-85.385899,ACC1-MVC Injuries,13,1/2/2020,1,2020
