date,time,temperature,dewpoint,humidity,wind_speed,wind_gust_speed,wind_dir_degrees,wind_dir,pressure,windchill,heatindex,precip,precip_rate,precip_1hr,precip_today,solarradiation,uv_index,temperature_indoor,humidity_indoor,software_type,event,conditions
2018-01-10,19:19:00,15.7,9.4,66,1.8,9.3,327,NNW,1003.3,,,,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-10,19:48:00,15.6,8.8,64,3.2,9.3,61,ENE,1003.3,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-10,20:18:00,15.7,8.9,64,5.5,12.2,331,NNW,1003.6,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-10,20:48:00,15.6,8.8,64,2.6,18.3,345,NNW,1003.6,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-10,21:14:00,15.5,8.7,64,2.6,14,337,NNW,1003.6,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-10,21:47:00,15.3,8.5,64,3.5,12.2,336,NNW,1002.9,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-10,22:15:00,15.2,8.7,65,1.1,11.6,312,NW,1002.9,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-10,22:52:00,15.1,8.6,65,3.5,10.5,328,NNW,1003.3,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-10,23:18:00,15.1,8.6,65,7.2,11.1,342,NNW,1002.6,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-10,23:46:00,14.9,8.6,66,3.5,11.1,341,NNW,1002.6,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,00:11:00,14.9,9,68,7.9,11.6,356,North,1002.3,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,00:43:00,14.8,9.4,70,1.8,11.6,322,NW,1002.3,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,01:08:00,14.8,9.6,71,2.6,11.6,313,NW,1002.3,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,01:40:00,14.6,9.6,72,2.6,7.9,323,NW,1002.3,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,02:16:00,14.5,9.5,72,1.1,11.1,354,North,1001.9,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,02:46:00,14.5,10,74,0,3.5,352,North,1001.9,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,03:12:00,14.4,9.9,74,1.8,3.2,352,North,1001.6,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,03:46:00,14.3,9.9,75,0,5.5,349,North,1001.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,04:12:00,14.2,10,76,0.6,5.5,348,NNW,1001.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,04:37:00,14.1,9.7,75,0,5,348,NNW,1000.9,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,05:07:00,14,9.8,76,0,1.8,348,NNW,1000.9,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,05:32:00,14,10,77,0,1.8,348,NNW,1000.6,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,05:57:00,14,10,77,0,1.8,347,NNW,1000.9,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,06:26:00,13.9,10.2,78,0,1.8,347,NNW,1000.9,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,06:51:00,13.6,10,79,0.6,1.8,347,NNW,1001.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,07:16:00,13.6,10.4,81,0,1.8,347,NNW,1001.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-11,07:47:00,13.6,10.6,82,0,1.8,347,NNW,1001.6,,,0.3,1.5,1.5,0.3,,,,WeatherStationV2.2.1,,
2018-01-11,08:13:00,13.5,10.5,82,0,0,347,NNW,1001.6,,,0,0,0,0.5,,,,WeatherStationV2.2.1,,
2018-01-11,08:39:00,13.4,10.6,83,0,1.1,347,NNW,1001.9,,,0,0,0,1,,,,WeatherStationV2.2.1,,
2018-01-11,09:04:00,13.7,11.4,86,3.2,3.5,345,NNW,1001.6,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,09:29:00,14,12,88,1.1,8.7,124,SE,1001.6,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,09:59:00,14.4,12.6,89,1.1,8.7,330,NNW,1001.2,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,10:25:00,15.1,13.1,88,1.8,13,330,NNW,1001.6,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,10:51:00,15.9,13.6,86,0,13.7,123,ESE,1001.2,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,11:16:00,16.4,13.7,84,3.2,13.7,303,WNW,1000.9,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,11:41:00,17.4,14.1,81,5,9.3,322,NW,1000.6,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,12:08:00,17.3,13.8,80,0.6,12.2,331,NNW,1000.6,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,12:34:00,17.2,13.7,80,8.7,12.2,318,NW,999.5,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,13:05:00,16.7,13.6,82,1.1,11.1,350,North,999.2,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,13:30:00,16.8,13.7,82,1.8,9.3,332,NNW,998.9,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,13:58:00,16.6,13.3,81,3.5,7.2,337,NNW,998.5,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,14:31:00,16.4,13.3,82,0.6,6.9,348,NNW,998.5,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,14:56:00,16.4,13.3,82,1.1,4.3,347,NNW,998.2,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,15:30:00,16.3,13.2,82,0,3.5,351,North,997.5,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,15:56:00,16.3,13.2,82,0,3.5,351,North,997.9,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,16:22:00,16.5,13.4,82,0.6,5,348,NNW,997.9,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,16:51:00,16.5,13.6,83,6.1,6.1,339,NNW,997.5,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,17:13:00,16.5,13.6,83,0,7.9,5,North,997.2,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,17:34:00,16.4,13.5,83,3.5,7.9,336,NNW,997.2,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,18:04:00,16.2,13.3,83,0,5.5,340,NNW,997.2,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,18:29:00,16.1,13.4,84,0,5,341,NNW,996.5,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,19:00:00,16,13.3,84,0,3.2,341,NNW,996.5,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,19:28:00,15.9,13.4,85,1.1,3.5,340,NNW,996.5,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,19:58:00,15.7,13.2,85,3.2,3.5,340,NNW,996.2,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,20:23:00,15.8,13.5,86,3.5,6.1,327,NNW,995.8,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,20:53:00,15.8,13.5,86,3.5,7.9,321,NW,995.1,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,21:17:00,15.7,13.4,86,0,10.5,339,NNW,995.1,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,21:42:00,15.8,13.7,87,3.5,10.5,343,NNW,995.1,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,22:13:00,15.8,13.7,87,3.2,11.6,338,NNW,994.8,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,22:43:00,15.7,13.6,87,1.1,11.6,337,NNW,994.5,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,23:08:00,15.8,13.7,87,1.1,8.7,340,NNW,994.1,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,23:33:00,15.7,13.7,88,3.5,6.9,330,NNW,993.5,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-11,23:58:00,15.6,13.6,88,2.6,6.9,340,NNW,992.8,,,0,0,0,1.3,,,,WeatherStationV2.2.1,,
2018-01-12,00:24:00,15.6,13.8,89,0.6,7.2,344,NNW,993.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-12,00:54:00,15.7,13.9,89,1.1,9.3,343,NNW,992.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-12,01:29:00,15.7,13.7,88,1.8,9.3,343,NNW,992.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-12,01:54:00,15.7,13.7,88,2.6,6.9,325,NW,992.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-12,02:25:00,15.6,13.8,89,0,6.9,334,NNW,991.4,,,0.3,1.5,1.5,0.3,,,,WeatherStationV2.2.1,,
2018-01-12,03:01:00,15.6,14,90,3.2,7.2,333,NNW,990.7,,,0,0,0,0.3,,,,WeatherStationV2.2.1,,
2018-01-12,03:26:00,15.5,13.9,90,1.8,7.2,331,NNW,990.4,,,0,0,0,0.3,,,,WeatherStationV2.2.1,,
2018-01-12,03:56:00,15.6,14,90,1.1,8.7,312,NW,990.1,,,0.2,1.5,1.5,1,,,,WeatherStationV2.2.1,,
2018-01-12,04:21:00,15.5,14.1,91,0,8.7,333,NNW,989.7,,,0.5,3,3,1.8,,,,WeatherStationV2.2.1,,
2018-01-12,04:46:00,15.5,14.1,91,7.2,9.7,330,NNW,989.4,,,0.2,3,3,3,,,,WeatherStationV2.2.1,,
2018-01-12,05:11:00,15.6,14.3,92,1.8,9.7,276,West,989.1,,,0,0,0,3.6,,,,WeatherStationV2.2.1,,
2018-01-12,05:41:00,15.7,14.5,93,2.6,15.8,118,ESE,989.1,,,0,0,0,5.8,,,,WeatherStationV2.2.1,,
2018-01-12,06:09:00,15.8,14.2,90,4.3,15.8,346,NNW,988.4,,,0,0,0,6.1,,,,WeatherStationV2.2.1,,
2018-01-12,06:39:00,15.8,14,89,3.5,12.2,330,NNW,988.7,,,0,0,0,6.1,,,,WeatherStationV2.2.1,,
2018-01-12,07:04:00,15.6,13.6,88,1.8,12.2,330,NNW,988.4,,,0,0,0,6.1,,,,WeatherStationV2.2.1,,
2018-01-12,07:30:00,15.5,13.9,90,0,7.9,334,NNW,988.4,,,0,0,0,6.1,,,,WeatherStationV2.2.1,,
2018-01-12,08:02:00,15.8,14.4,91,4.3,7.9,328,NNW,988.4,,,0,3,3,6.6,,,,WeatherStationV2.2.1,,
2018-01-12,08:29:00,15.8,14.5,92,1.1,17.2,343,NNW,988.4,,,0.2,1.5,1.5,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,09:04:00,15.9,14.1,89,0.6,17.2,335,NNW,988,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,09:41:00,15.9,13.9,88,1.8,7.9,340,NNW,988.4,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,10:06:00,16.1,14,87,3.2,7.9,352,North,987.7,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,10:36:00,16.1,13.6,85,1.8,5,54,NE,987.4,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,11:04:00,16,13.5,85,5.5,7.9,334,NNW,987.7,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,11:43:00,15.9,13.4,85,8.7,9.3,307,NW,987.4,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,12:08:00,15.8,13.1,84,2.6,9.3,351,North,987,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,12:33:00,15.6,12.9,84,1.8,9.3,346,NNW,986.3,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,12:58:00,15.4,12.5,83,0,9.3,329,NNW,986.7,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,13:23:00,15.3,12.2,82,11.1,13,339,NNW,986.3,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,13:52:00,13.6,9.1,74,6.9,17.2,323,NW,986.7,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,14:30:00,12.3,7.4,72,6.1,14,292,WNW,987.4,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,14:57:00,11.7,6.8,72,6.9,14,287,WNW,987.7,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,15:22:00,11,5.9,71,12.2,12.2,345,NNW,988.4,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,15:54:00,9.5,3.5,66,7.2,13.7,318,NW,989.7,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,16:19:00,7.3,0.7,63,13.7,17.2,245,WSW,990.4,4.8,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,16:50:00,5.5,-0.5,65,11.6,18.3,347,NNW,991.4,3,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,17:24:00,4.5,-1.9,63,1.8,16.6,326,NW,992.8,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,17:58:00,3.7,-2.5,64,3.5,14,279,West,994.1,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
