Clear,Cloudy,DayFrame,DayOfWeek,FUNC_CLASS,Foggy,Grid_Num,Hour,Join_Count,NBR_LANES,Rain,RainBefore,Snow,TY_TERRAIN,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex
1,0,1,0,19.0,0,160,4,29,2.0,0,0,0,2.0,1579510800,1,0.04,14.03,0.66,0.0,23.73,7.36,10.0,0
0,1,2,0,19.0,0,160,8,29,2.0,0,0,0,2.0,1579525200,1,0.58,14.55,0.68,0.0009,23.63,8.08,10.0,0
1,0,3,0,19.0,0,160,12,29,2.0,0,0,0,2.0,1579539600,1,0.31,14.88,0.56,0.0,28.48,9.37,10.0,2
0,1,4,0,19.0,0,160,16,29,2.0,0,0,0,2.0,1579554000,1,0.33,15.08,0.47,0.0006,32.98,9.47,10.0,1
0,1,1,0,19.0,0,160,20,29,2.0,0,0,0,2.0,1579568400,1,0.48,13.42,0.56,0.0005,27.25,8.66,10.0,0
1,0,1,0,19.0,0,160,23,29,2.0,0,0,0,2.0,1579579200,1,0.25,12.75,0.58,0.0002,25.29,8.69,10.0,0
1,0,1,0,16.0,0,161,0,12,2.0,0,0,0,2.0,1579496400,1,0.0,13.13,0.56,0.0,26.86,10.05,10.0,0
1,0,1,0,16.0,0,161,4,12,2.0,0,0,0,2.0,1579510800,1,0.04,13.91,0.66,0.0,23.6,7.39,10.0,0
0,1,2,0,16.0,0,161,8,12,2.0,0,0,0,2.0,1579525200,1,0.59,14.47,0.68,0.0009,23.54,8.14,10.0,0
1,0,3,0,16.0,0,161,12,12,2.0,0,0,0,2.0,1579539600,1,0.3,14.68,0.56,0.0,28.25,9.43,10.0,2
0,1,4,0,16.0,0,161,16,12,2.0,0,0,0,2.0,1579554000,1,0.32,14.85,0.47,0.0006,32.68,9.52,10.0,1
0,1,1,0,16.0,0,161,20,12,2.0,0,0,0,2.0,1579568400,1,0.47,13.36,0.56,0.0006,27.04,8.68,10.0,0
1,0,1,0,16.0,0,161,23,12,2.0,0,0,0,2.0,1579579200,1,0.25,12.62,0.59,0.0002,25.1,8.73,10.0,0
1,0,1,0,19.0,0,162,0,2,2.0,0,0,0,2.0,1579496400,1,0.0,13.56,0.58,0.0,26.44,9.18,10.0,0
1,0,1,0,19.0,0,162,4,2,2.0,0,0,0,2.0,1579510800,1,0.06,14.75,0.67,0.0,24.01,6.74,10.0,0
0,1,2,0,19.0,0,162,8,2,2.0,0,0,0,2.0,1579525200,1,0.45,14.98,0.71,0.0008,22.95,6.62,10.0,0
1,0,3,0,19.0,0,162,12,2,2.0,0,0,0,2.0,1579539600,1,0.31,15.98,0.59,0.0,28.37,7.73,10.0,2
1,0,4,0,19.0,0,162,16,2,2.0,0,0,0,2.0,1579554000,1,0.25,16.57,0.5,0.0007,33.17,8.03,10.0,1
0,1,1,0,19.0,0,162,20,2,2.0,0,0,0,2.0,1579568400,1,0.42,14.12,0.6,0.0005,26.26,7.62,10.0,0
1,0,1,0,19.0,0,162,23,2,2.0,0,0,0,2.0,1579579200,1,0.21,13.07,0.6,0.0,24.85,7.42,10.0,0
1,0,1,0,19.0,0,163,0,3,2.0,0,0,0,2.0,1579496400,1,0.0,13.08,0.57,0.0,26.14,9.19,10.0,0
1,0,1,0,19.0,0,163,4,3,2.0,0,0,0,2.0,1579510800,1,0.06,14.35,0.67,0.0,23.8,6.76,10.0,0
0,1,2,0,19.0,0,163,8,3,2.0,0,0,0,2.0,1579525200,1,0.45,14.62,0.71,0.0007,22.73,6.64,10.0,0
1,0,3,0,19.0,0,163,12,3,2.0,0,0,0,2.0,1579539600,1,0.31,15.34,0.6,0.0,27.58,7.78,10.0,2
1,0,4,0,19.0,0,163,16,3,2.0,0,0,0,2.0,1579554000,1,0.26,15.66,0.5,0.0007,32.13,8.07,10.0,1
0,1,1,0,19.0,0,163,20,3,2.0,0,0,0,2.0,1579568400,1,0.43,14.02,0.61,0.0,25.56,7.66,10.0,0
1,0,1,0,19.0,0,163,23,3,2.0,0,0,0,2.0,1579579200,1,0.22,12.62,0.6,0.0,24.38,7.47,10.0,0
1,0,1,0,19.0,0,164,0,15,2.0,0,0,0,2.0,1579496400,1,0.0,13.29,0.57,0.0,26.37,9.2,10.0,0
1,0,1,0,19.0,0,164,4,15,2.0,0,0,0,2.0,1579510800,1,0.06,14.53,0.67,0.0,23.97,6.75,10.0,0
0,1,2,0,19.0,0,164,8,15,2.0,0,0,0,2.0,1579525200,1,0.46,14.82,0.71,0.0007,22.92,6.66,10.0,0
1,0,3,0,19.0,0,164,12,15,2.0,0,0,0,2.0,1579539600,1,0.31,15.63,0.59,0.0,27.94,7.81,10.0,2
1,0,4,0,19.0,0,164,16,15,2.0,0,0,0,2.0,1579554000,1,0.26,16.04,0.5,0.0007,32.63,8.1,10.0,1
0,1,1,0,19.0,0,164,20,15,2.0,0,0,0,2.0,1579568400,1,0.43,14.21,0.61,0.0005,25.98,7.69,10.0,0
1,0,1,0,19.0,0,164,23,15,2.0,0,0,0,2.0,1579579200,1,0.21,12.85,0.6,0.0,24.62,7.49,10.0,0
1,0,1,0,9.0,0,165,0,1,2.0,0,0,0,3.0,1579496400,1,0.0,12.86,0.57,0.0,26.07,9.21,10.0,0
1,0,1,0,9.0,0,165,4,1,2.0,0,0,0,3.0,1579510800,1,0.06,14.09,0.66,0.0,23.72,6.77,10.0,0
0,1,2,0,9.0,0,165,8,1,2.0,0,0,0,3.0,1579525200,1,0.46,14.38,0.7,0.0,22.63,6.68,10.0,0
1,0,3,0,9.0,0,165,12,1,2.0,0,0,0,3.0,1579539600,1,0.31,15.04,0.6,0.0,27.27,7.86,10.0,2
1,0,4,0,9.0,0,165,16,1,2.0,0,0,0,3.0,1579554000,1,0.27,15.23,0.5,0.0007,31.71,8.13,10.0,1
0,1,1,0,9.0,0,165,20,1,2.0,0,0,0,3.0,1579568400,1,0.44,13.84,0.61,0.0,25.38,7.74,10.0,0
1,0,1,0,9.0,0,165,23,1,2.0,0,0,0,3.0,1579579200,1,0.22,12.39,0.6,0.0,24.22,7.54,10.0,0
1,0,1,0,19.0,0,166,0,157,2.0,0,0,0,2.0,1579496400,1,0.0,13.76,0.58,0.0,26.68,9.22,10.0,0
1,0,1,0,19.0,0,166,4,157,2.0,0,0,0,2.0,1579510800,1,0.06,14.75,0.67,0.0,24.18,6.76,10.0,0
0,1,2,0,19.0,0,166,8,157,2.0,0,0,0,2.0,1579525200,1,0.47,15.0,0.7,0.0007,23.24,6.7,10.0,0
1,0,3,0,19.0,0,166,12,157,2.0,0,0,0,2.0,1579539600,1,0.31,16.25,0.59,0.0,28.97,7.89,10.0,2
1,0,4,0,19.0,0,166,16,157,2.0,0,0,0,2.0,1579554000,1,0.27,16.83,0.49,0.0007,33.88,8.16,10.0,1
0,1,1,0,19.0,0,166,20,157,2.0,0,0,0,2.0,1579568400,1,0.44,14.06,0.58,0.0005,26.9,7.77,10.0,0
1,0,1,0,19.0,0,166,23,157,2.0,0,0,0,2.0,1579579200,1,0.22,13.1,0.59,0.0,25.32,7.56,10.0,0
1,0,1,0,19.0,0,167,0,33,2.0,0,0,0,2.0,1579496400,1,0.0,13.72,0.57,0.0,26.73,9.23,10.0,0
1,0,1,0,19.0,0,167,4,33,2.0,0,0,0,2.0,1579510800,1,0.06,14.47,0.66,0.0,24.22,6.77,10.0,0
0,1,2,0,19.0,0,167,8,33,2.0,0,0,0,2.0,1579525200,1,0.47,14.63,0.69,0.0,23.32,6.72,10.0,0
1,0,3,0,19.0,0,167,12,33,2.0,0,0,0,2.0,1579539600,1,0.31,16.16,0.57,0.0,29.53,7.93,10.0,2
1,0,4,0,19.0,0,167,16,33,2.0,0,0,0,2.0,1579554000,1,0.28,16.7,0.48,0.0005,34.38,8.2,10.0,1
0,1,1,0,19.0,0,167,20,33,2.0,0,0,0,2.0,1579568400,1,0.45,14.17,0.57,0.0,27.32,7.81,10.0,0
1,0,1,0,19.0,0,167,23,33,2.0,0,0,0,2.0,1579579200,1,0.22,13.15,0.59,0.0,25.64,7.6,10.0,0
1,0,1,0,19.0,0,168,0,402,4.0,0,0,0,2.0,1579496400,1,0.0,13.62,0.57,0.0,26.84,9.23,10.0,0
1,0,1,0,19.0,0,168,4,402,4.0,0,0,0,2.0,1579510800,1,0.06,14.46,0.66,0.0,24.33,6.77,10.0,0
0,1,2,0,19.0,0,168,8,402,4.0,0,0,0,2.0,1579525200,1,0.47,14.53,0.68,0.0008,23.42,6.75,10.0,0
1,0,3,0,19.0,0,168,12,402,4.0,0,0,0,2.0,1579539600,1,0.3,16.15,0.56,0.0,29.79,7.97,10.0,2
1,0,4,0,19.0,0,168,16,402,4.0,0,0,0,2.0,1579554000,1,0.28,16.66,0.47,0.0005,34.64,8.23,10.0,1
0,1,1,0,19.0,0,168,20,402,4.0,0,0,0,2.0,1579568400,1,0.46,14.22,0.57,0.0005,27.59,7.85,10.0,0
1,0,1,0,19.0,0,168,23,402,4.0,0,0,0,2.0,1579579200,1,0.22,13.24,0.58,0.0,25.82,7.63,10.0,0
1,0,1,0,11.0,0,169,0,156,6.0,0,0,0,2.0,1579496400,1,0.0,13.71,0.57,0.0,26.83,9.24,10.0,0
1,0,1,0,11.0,0,169,4,156,6.0,0,0,0,2.0,1579510800,1,0.06,14.48,0.66,0.0,24.3,6.79,10.0,0
0,1,2,0,11.0,0,169,8,156,6.0,0,0,0,2.0,1579525200,1,0.48,14.63,0.69,0.0008,23.42,6.77,10.0,0
1,0,3,0,11.0,0,169,12,156,6.0,0,0,0,2.0,1579539600,1,0.3,16.16,0.57,0.0,29.63,8.02,10.0,2
1,0,4,0,11.0,0,169,16,156,6.0,0,0,0,2.0,1579554000,1,0.29,16.66,0.48,0.0005,34.5,8.27,10.0,1
0,1,1,0,11.0,0,169,20,156,6.0,0,0,0,2.0,1579568400,1,0.46,14.17,0.57,0.0005,27.49,7.89,10.0,0
1,0,1,0,11.0,0,169,23,156,6.0,0,0,0,2.0,1579579200,1,0.22,13.18,0.58,0.0,25.75,7.67,10.0,0
1,0,1,0,11.0,0,170,0,79,4.0,0,0,0,2.0,1579496400,1,0.0,13.62,0.57,0.0,26.97,9.25,10.0,0
1,0,1,0,11.0,0,170,4,79,4.0,0,0,0,2.0,1579510800,1,0.06,14.49,0.65,0.0,24.44,6.78,10.0,0
0,1,2,0,11.0,0,170,8,79,4.0,0,0,0,2.0,1579525200,1,0.48,14.53,0.68,0.0008,23.54,6.79,10.0,0
1,0,3,0,11.0,0,170,12,79,4.0,0,0,0,2.0,1579539600,1,0.3,16.17,0.56,0.0,29.89,8.05,10.0,2
1,0,4,0,11.0,0,170,16,79,4.0,0,0,0,2.0,1579554000,1,0.29,16.63,0.47,0.0005,34.76,8.3,10.0,1
0,1,1,0,11.0,0,170,20,79,4.0,0,0,0,2.0,1579568400,1,0.47,14.25,0.56,0.0005,27.78,7.92,10.0,0
1,0,1,0,11.0,0,170,23,79,4.0,0,0,0,2.0,1579579200,1,0.22,13.28,0.58,0.0002,25.95,7.69,10.0,0
1,0,1,0,11.0,0,171,0,9,4.0,0,0,0,2.0,1579496400,1,0.0,13.63,0.56,0.0,27.1,9.26,10.0,0
1,0,1,0,11.0,0,171,4,9,4.0,0,0,0,2.0,1579510800,1,0.06,14.51,0.65,0.0,24.54,6.8,10.0,0
0,1,2,0,11.0,0,171,8,9,4.0,0,0,0,2.0,1579525200,1,0.48,14.55,0.68,0.0008,23.62,6.81,10.0,0
1,0,3,0,11.0,0,171,12,9,4.0,0,0,0,2.0,1579539600,1,0.3,16.17,0.56,0.0,29.87,8.09,10.0,2
1,0,4,0,11.0,0,171,16,9,4.0,0,0,0,2.0,1579554000,1,0.3,16.56,0.47,0.0005,34.73,8.33,10.0,1
0,1,1,0,11.0,0,171,20,9,4.0,0,0,0,2.0,1579568400,1,0.47,14.29,0.56,0.0005,27.84,7.96,10.0,0
1,0,1,0,11.0,0,171,23,9,4.0,0,0,0,2.0,1579579200,1,0.22,13.27,0.58,0.0002,25.99,7.74,10.0,0
1,0,1,0,18.0,0,172,0,29,2.0,0,0,0,2.0,1579496400,1,0.0,13.71,0.57,0.0,27.11,9.26,10.0,0
1,0,1,0,18.0,0,172,4,29,2.0,0,0,0,2.0,1579510800,1,0.06,14.53,0.65,0.0,24.54,6.79,10.0,0
0,1,2,0,18.0,0,172,8,29,2.0,0,0,0,2.0,1579525200,1,0.49,14.65,0.68,0.0009,23.66,6.84,10.0,0
1,0,3,0,18.0,0,172,12,29,2.0,0,0,0,2.0,1579539600,1,0.3,16.16,0.56,0.0,29.76,8.13,10.0,2
1,0,4,0,18.0,0,172,16,29,2.0,0,0,0,2.0,1579554000,1,0.3,16.57,0.47,0.0006,34.68,8.37,10.0,1
0,1,1,0,18.0,0,172,20,29,2.0,0,0,0,2.0,1579568400,1,0.48,14.21,0.56,0.0005,27.81,7.99,10.0,0
1,0,1,0,18.0,0,172,23,29,2.0,0,0,0,2.0,1579579200,1,0.22,13.21,0.58,0.0002,25.97,7.76,10.0,0
1,0,1,0,11.0,0,173,0,304,2.0,0,0,0,2.0,1579496400,1,0.0,13.7,0.56,0.0,27.4,9.28,10.0,0
1,0,1,0,11.0,0,173,4,304,2.0,0,0,0,2.0,1579510800,1,0.06,14.53,0.64,0.0,24.84,6.8,10.0,0
0,1,2,0,11.0,0,173,8,304,2.0,0,0,0,2.0,1579525200,1,0.5,14.53,0.67,0.0009,23.83,6.88,10.0,0
1,0,3,0,11.0,0,173,12,304,2.0,0,0,0,2.0,1579539600,1,0.31,16.15,0.56,0.0,29.86,8.21,10.0,2
0,1,4,0,11.0,0,173,16,304,2.0,0,0,0,2.0,1579554000,1,0.31,16.42,0.47,0.0006,34.74,8.43,10.0,1
0,1,1,0,11.0,0,173,20,304,2.0,0,0,0,2.0,1579568400,1,0.49,14.32,0.56,0.0005,28.06,8.07,10.0,0
1,0,1,0,11.0,0,173,23,304,2.0,0,0,0,2.0,1579579200,1,0.23,13.21,0.58,0.0002,26.13,7.83,10.0,0
1,0,1,0,19.0,0,174,0,679,2.0,0,0,0,2.0,1579496400,1,0.0,13.71,0.56,0.0,27.23,9.29,10.0,0
1,0,1,0,19.0,0,174,4,679,2.0,0,0,0,2.0,1579510800,1,0.06,14.54,0.65,0.0,24.62,6.81,10.0,0
0,1,2,0,19.0,0,174,8,679,2.0,0,0,0,2.0,1579525200,1,0.5,14.65,0.68,0.0009,23.78,6.9,10.0,0
1,0,3,0,19.0,0,174,12,679,2.0,0,0,0,2.0,1579539600,1,0.31,16.17,0.56,0.0,29.85,8.25,10.0,2
0,1,4,0,19.0,0,174,16,679,2.0,0,0,0,2.0,1579554000,1,0.32,16.51,0.47,0.0006,34.77,8.46,10.0,1
0,1,1,0,19.0,0,174,20,679,2.0,0,0,0,2.0,1579568400,1,0.5,14.22,0.56,0.0005,27.99,8.11,10.0,0
1,0,1,0,19.0,0,174,23,679,2.0,0,0,0,2.0,1579579200,1,0.23,13.24,0.58,0.0002,26.09,7.87,10.0,0
1,0,1,0,11.0,0,175,0,221,8.0,0,0,0,2.0,1579496400,1,0.0,13.74,0.56,0.0,27.19,9.3,10.0,0
1,0,1,0,11.0,0,175,4,221,8.0,0,0,0,2.0,1579510800,1,0.06,14.55,0.65,0.0,24.58,6.81,10.0,0
0,1,2,0,11.0,0,175,8,221,8.0,0,0,0,2.0,1579525200,1,0.51,14.7,0.68,0.0009,23.81,6.92,10.0,0
1,0,3,0,11.0,0,175,12,221,8.0,0,0,0,2.0,1579539600,1,0.31,16.18,0.56,0.0,29.86,8.29,10.0,2
0,1,4,0,11.0,0,175,16,221,8.0,0,0,0,2.0,1579554000,1,0.32,16.54,0.47,0.0006,34.81,8.5,10.0,1
0,1,1,0,11.0,0,175,20,221,8.0,0,0,0,2.0,1579568400,1,0.5,14.14,0.56,0.0006,28.01,8.14,10.0,0
1,0,1,0,11.0,0,175,23,221,8.0,0,0,0,2.0,1579579200,1,0.23,13.24,0.58,0.0002,26.11,7.9,10.0,0
1,0,1,0,19.0,0,176,0,159,2.0,0,0,0,2.0,1579496400,1,0.0,13.74,0.56,0.0,27.2,9.32,10.0,0
1,0,1,0,19.0,0,176,4,159,2.0,0,0,0,2.0,1579510800,1,0.06,14.6,0.65,0.0,24.57,6.82,10.0,0
0,1,2,0,19.0,0,176,8,159,2.0,0,0,0,2.0,1579525200,1,0.5,14.74,0.68,0.0009,23.82,6.95,10.0,0
1,0,3,0,19.0,0,176,12,159,2.0,0,0,0,2.0,1579539600,1,0.31,16.16,0.56,0.0,29.87,8.33,10.0,2
0,1,4,0,19.0,0,176,16,159,2.0,0,0,0,2.0,1579554000,1,0.33,16.49,0.47,0.0006,34.8,8.77,10.0,1
0,1,1,0,19.0,0,176,20,159,2.0,0,0,0,2.0,1579568400,1,0.51,14.13,0.55,0.0006,28.04,8.19,10.0,0
1,0,1,0,19.0,0,176,23,159,2.0,0,0,0,2.0,1579579200,1,0.23,13.25,0.58,0.0002,26.14,7.94,10.0,0
1,0,1,0,19.0,0,177,0,90,2.0,0,0,0,2.0,1579496400,1,0.0,13.76,0.56,0.0,27.29,9.32,10.0,0
1,0,1,0,19.0,0,177,4,90,2.0,0,0,0,2.0,1579510800,1,0.05,14.63,0.65,0.0,24.63,6.82,10.0,0
0,1,2,0,19.0,0,177,8,90,2.0,0,0,0,2.0,1579525200,1,0.5,14.8,0.68,0.0009,23.9,6.97,10.0,0
0,1,3,0,19.0,0,177,12,90,2.0,0,0,0,2.0,1579539600,1,0.31,16.17,0.56,0.0,29.87,8.37,10.0,2
0,1,4,0,19.0,0,177,16,90,2.0,0,0,0,2.0,1579554000,1,0.34,16.47,0.47,0.0006,34.82,8.85,10.0,1
0,1,1,0,19.0,0,177,20,90,2.0,0,0,0,2.0,1579568400,1,0.52,14.11,0.55,0.0006,28.11,8.22,10.0,0
1,0,1,0,19.0,0,177,23,90,2.0,0,0,0,2.0,1579579200,1,0.23,13.23,0.58,0.0002,26.19,7.96,10.0,0
1,0,1,0,19.0,0,178,0,175,2.0,0,0,0,2.0,1579496400,1,0.0,13.8,0.56,0.0,27.28,9.33,10.0,0
1,0,1,0,19.0,0,178,4,175,2.0,0,0,0,2.0,1579510800,1,0.05,14.67,0.65,0.0,24.61,6.83,10.0,0
0,1,2,0,19.0,0,178,8,175,2.0,0,0,0,2.0,1579525200,1,0.5,14.87,0.68,0.0009,23.9,6.99,10.0,0
0,1,3,0,19.0,0,178,12,175,2.0,0,0,0,2.0,1579539600,1,0.32,16.19,0.57,0.0,29.77,8.4,10.0,2
0,1,4,0,19.0,0,178,16,175,2.0,0,0,0,2.0,1579554000,1,0.34,16.48,0.47,0.0005,34.71,8.93,10.0,1
0,1,1,0,19.0,0,178,20,175,2.0,0,0,0,2.0,1579568400,1,0.53,14.08,0.55,0.0005,28.06,8.26,10.0,0
1,0,1,0,19.0,0,178,23,175,2.0,0,0,0,2.0,1579579200,1,0.24,13.2,0.58,0.0002,26.15,8.0,10.0,0
1,0,1,0,19.0,0,179,0,215,2.0,0,0,0,2.0,1579496400,1,0.0,13.81,0.56,0.0,27.38,9.34,10.0,0
1,0,1,0,19.0,0,179,4,215,2.0,0,0,0,2.0,1579510800,1,0.05,14.72,0.65,0.0,24.67,6.83,10.0,0
0,1,2,0,19.0,0,179,8,215,2.0,0,0,0,2.0,1579525200,1,0.51,14.94,0.68,0.0009,23.98,7.01,10.0,0
0,1,3,0,19.0,0,179,12,215,2.0,0,0,0,2.0,1579539600,1,0.32,16.2,0.57,0.0,29.78,8.45,10.0,2
0,1,4,0,19.0,0,179,16,215,2.0,0,0,0,2.0,1579554000,1,0.35,16.47,0.47,0.0005,34.72,9.03,10.0,1
0,1,1,0,19.0,0,179,20,215,2.0,0,0,0,2.0,1579568400,1,0.53,14.06,0.55,0.0005,28.14,8.3,10.0,0
1,0,1,0,19.0,0,179,23,215,2.0,0,0,0,2.0,1579579200,1,0.24,13.19,0.57,0.0002,26.21,8.03,10.0,0
1,0,1,0,19.0,0,180,0,203,2.0,0,0,0,2.0,1579496400,1,0.0,13.83,0.56,0.0,27.37,9.35,10.0,0
1,0,1,0,19.0,0,180,4,203,2.0,0,0,0,2.0,1579510800,1,0.05,14.8,0.66,0.0,24.63,6.84,10.0,0
0,1,2,0,19.0,0,180,8,203,2.0,0,0,0,2.0,1579525200,1,0.51,15.08,0.68,0.0008,23.96,7.03,10.0,0
0,1,3,0,19.0,0,180,12,203,2.0,0,0,0,2.0,1579539600,1,0.33,16.23,0.57,0.0,29.62,8.48,10.0,2
0,1,4,0,19.0,0,180,16,203,2.0,0,0,0,2.0,1579554000,1,0.35,16.5,0.47,0.0005,34.54,9.15,10.0,1
0,1,1,0,19.0,0,180,20,203,2.0,0,0,0,2.0,1579568400,1,0.54,14.02,0.55,0.0005,28.04,8.33,10.0,0
1,0,1,0,19.0,0,180,23,203,2.0,0,0,0,2.0,1579579200,1,0.25,13.17,0.57,0.0002,26.14,8.07,10.0,0
1,0,1,0,19.0,0,181,0,34,2.0,0,0,0,2.0,1579496400,1,0.0,13.57,0.56,0.0,27.33,9.36,10.0,0
1,0,1,0,19.0,0,181,4,34,2.0,0,0,0,2.0,1579510800,1,0.06,14.91,0.66,0.0,24.58,6.81,10.0,0
0,1,2,0,19.0,0,181,8,34,2.0,0,0,0,2.0,1579525200,1,0.52,15.36,0.69,0.0008,24.18,7.05,10.0,0
0,1,3,0,19.0,0,181,12,34,2.0,0,0,0,2.0,1579539600,1,0.34,16.12,0.58,0.0,28.91,8.53,10.0,2
0,1,4,0,19.0,0,181,16,34,2.0,0,0,0,2.0,1579554000,1,0.36,16.36,0.48,0.0005,33.83,9.29,10.0,1
0,1,1,0,19.0,0,181,20,34,2.0,0,0,0,2.0,1579568400,1,0.53,14.13,0.56,0.0005,27.62,8.37,10.0,0
1,0,1,0,19.0,0,181,23,34,2.0,0,0,0,2.0,1579579200,1,0.25,13.2,0.58,0.0002,25.79,8.1,10.0,0
1,0,1,0,19.0,0,182,0,170,2.0,0,0,0,2.0,1579496400,1,0.0,13.49,0.56,0.0,27.3,9.37,10.0,0
1,0,1,0,19.0,0,182,4,170,2.0,0,0,0,2.0,1579510800,1,0.06,14.88,0.66,0.0,24.53,6.83,10.0,0
0,1,2,0,19.0,0,182,8,170,2.0,0,0,0,2.0,1579525200,1,0.52,15.34,0.68,0.0008,24.22,7.07,10.0,0
0,1,3,0,19.0,0,182,12,170,2.0,0,0,0,2.0,1579539600,1,0.35,16.05,0.59,0.0,28.74,8.56,10.0,2
0,1,4,0,19.0,0,182,16,170,2.0,0,0,0,2.0,1579554000,1,0.37,16.22,0.49,0.0005,33.54,9.48,10.0,1
0,1,1,0,19.0,0,182,20,170,2.0,0,0,0,2.0,1579568400,1,0.53,14.2,0.57,0.0005,27.51,8.41,10.0,0
1,0,1,0,19.0,0,182,23,170,2.0,0,0,0,2.0,1579579200,1,0.26,13.1,0.58,0.0002,25.7,8.13,10.0,0
1,0,1,0,19.0,0,183,0,485,2.0,0,0,0,2.0,1579496400,1,0.0,13.61,0.55,0.0,27.49,9.38,10.0,0
1,0,1,0,19.0,0,183,4,485,2.0,0,0,0,2.0,1579510800,1,0.06,15.01,0.66,0.0,24.66,6.83,10.0,0
0,1,2,0,19.0,0,183,8,485,2.0,0,0,0,2.0,1579525200,1,0.52,15.42,0.68,0.0007,24.47,7.1,10.0,0
0,1,3,0,19.0,0,183,12,485,2.0,0,0,0,2.0,1579539600,1,0.37,16.13,0.58,0.0,29.05,8.61,10.0,2
0,1,4,0,19.0,0,183,16,485,2.0,0,0,0,2.0,1579554000,1,0.38,16.33,0.48,0.0005,33.81,9.7,10.0,1
0,1,1,0,19.0,0,183,20,485,2.0,0,0,0,2.0,1579568400,1,0.53,14.06,0.56,0.0,27.83,8.44,10.0,0
1,0,1,0,19.0,0,183,23,485,2.0,0,0,0,2.0,1579579200,1,0.27,13.16,0.58,0.0002,25.96,8.16,10.0,0
1,0,1,0,19.0,0,186,0,34,2.0,0,0,0,2.0,1579496400,1,0.0,13.78,0.55,0.0,27.89,9.5,10.0,0
1,0,1,0,19.0,0,186,4,34,2.0,0,0,0,2.0,1579510800,1,0.06,15.15,0.66,0.0,24.74,6.94,10.0,0
0,1,2,0,19.0,0,186,8,34,2.0,0,0,0,2.0,1579525200,1,0.53,15.3,0.65,0.0,25.34,7.28,10.0,0
0,1,3,0,19.0,0,186,12,34,2.0,0,0,0,2.0,1579539600,1,0.51,15.96,0.56,0.0,29.72,8.73,10.0,2
0,1,4,0,19.0,0,186,16,34,2.0,0,0,0,2.0,1579554000,1,0.4,16.03,0.48,0.0002,33.45,11.26,10.0,1
0,1,1,0,19.0,0,186,20,34,2.0,0,0,0,2.0,1579568400,1,0.52,13.95,0.54,0.0002,28.29,8.47,10.0,0
0,1,1,0,19.0,0,186,23,34,2.0,0,0,0,2.0,1579579200,1,0.33,12.72,0.56,0.0,26.41,8.26,10.0,0
1,0,1,0,19.0,0,187,0,57,2.0,0,0,0,2.0,1579496400,1,0.0,13.75,0.55,0.0,28.05,9.53,10.0,0
1,0,1,0,19.0,0,187,4,57,2.0,0,0,0,2.0,1579510800,1,0.05,15.27,0.67,0.0,24.79,6.96,10.0,0
0,1,2,0,19.0,0,187,8,57,2.0,0,0,0,2.0,1579525200,1,0.54,15.4,0.65,0.0,25.66,7.34,10.0,0
0,1,3,0,19.0,0,187,12,57,2.0,0,0,0,2.0,1579539600,1,0.56,15.93,0.56,0.0,29.79,8.78,10.0,2
0,1,4,0,19.0,0,187,16,57,2.0,0,0,0,2.0,1579554000,1,0.4,15.95,0.49,0.0,33.21,11.8,10.0,1
0,1,1,0,19.0,0,187,20,57,2.0,0,0,0,2.0,1579568400,1,0.52,13.97,0.54,0.0,28.39,8.49,10.0,0
0,1,1,0,19.0,0,187,23,57,2.0,0,0,0,2.0,1579579200,1,0.35,12.62,0.55,0.0,26.51,8.28,10.0,0
1,0,1,0,19.0,0,188,0,0,2.0,0,0,0,2.0,1579496400,1,0.0,13.73,0.54,0.0,28.35,9.57,10.0,0
1,0,1,0,19.0,0,188,4,0,2.0,0,0,0,2.0,1579510800,1,0.05,15.69,0.68,0.0,24.87,7.0,10.0,0
0,1,2,0,19.0,0,188,8,0,2.0,0,0,0,2.0,1579525200,1,0.53,15.73,0.64,0.0,26.38,7.39,10.0,0
0,1,3,0,19.0,0,188,12,0,2.0,0,0,0,2.0,1579539600,1,0.68,15.89,0.56,0.0,29.79,8.82,10.0,2
0,1,4,0,19.0,0,188,16,0,2.0,0,0,0,2.0,1579554000,1,0.43,15.91,0.5,0.0,32.44,13.25,10.0,1
0,1,1,0,19.0,0,188,20,0,2.0,0,0,0,2.0,1579568400,1,0.51,14.02,0.54,0.0,28.47,8.5,10.0,0
0,1,1,0,19.0,0,188,23,0,2.0,0,0,0,2.0,1579579200,1,0.4,12.32,0.54,0.0,26.64,8.32,10.0,0
1,0,1,0,19.0,0,189,0,3,2.0,0,0,0,2.0,1579496400,1,0.0,13.73,0.54,0.0,28.25,9.6,10.0,0
1,0,1,0,19.0,0,189,4,3,2.0,0,0,0,2.0,1579510800,1,0.05,15.53,0.67,0.0,24.78,7.02,10.0,0
0,1,2,0,19.0,0,189,8,3,2.0,0,0,0,2.0,1579525200,1,0.54,15.62,0.64,0.0,26.15,7.45,10.0,0
0,1,3,0,19.0,0,189,12,3,2.0,0,0,0,2.0,1579539600,1,0.65,15.86,0.56,0.0,29.74,8.87,10.0,2
0,1,4,0,19.0,0,189,16,3,2.0,0,0,0,2.0,1579554000,1,0.42,15.84,0.5,0.0,32.55,12.81,10.0,1
0,1,1,0,19.0,0,189,20,3,2.0,0,0,0,2.0,1579568400,1,0.51,13.97,0.54,0.0,28.38,8.52,10.0,0
