Response Date,Fixed Time CallClosed,Address,City,Latitude,Longitude,Problem
1/22/20 22:10,1/22/20 22:26,200 W Martin Luther King Blvd,CHATTANOOGA,35.045739,-85.311631,ACC2-MVC No Injuries
1/22/20 20:09,1/22/20 20:49,1332 Passenger St,CHATTANOOGA,35.036052,-85.300982,ACCDEL-MVC Delayed
1/22/20 18:46,1/22/20 19:44,700 INTERSTATE 75 NB,CHATTANOOGA,35.055684,-85.136675,ACCDEL-MVC Delayed
1/22/20 18:26,1/22/20 19:52,637 MUNDY ST,CHATTANOOGA,35.097801,-85.325747,ACC2-MVC No Injuries
1/22/20 18:17,1/22/20 19:11,180 INTERSTATE 75 SB,CHATTANOOGA,35.007414,-85.203262,ACC2-MVC No Injuries
1/22/20 18:15,1/22/20 18:36,6206 Bonny Oaks Dr,CHATTANOOGA,35.073676,-85.179982,ACC2-MVC No Injuries
1/22/20 17:48,1/22/20 18:28,400 N Market St,CHATTANOOGA,35.065196,-85.308341,ACC2-MVC No Injuries
1/22/20 17:43,1/22/20 18:20,6009 Ooltewah Georgetown Rd,CHATTANOOGA,35.083394,-85.058605,ACC2-MVC No Injuries
1/22/20 17:34,1/22/20 18:05,1 - 9 Exit Highway 58 On Ramp Sb,CHATTANOOGA,35.081998,-85.208009,ACC2-MVC No Injuries
1/22/20 17:14,1/22/20 17:17,4820-4898 BONNY OAKS DR,CHATTANOOGA,35.074013,-85.192613,ACC3-MVC Unknown Injuries
1/22/20 17:02,1/22/20 18:28,501 Signal Mountain Rd,CHATTANOOGA,35.094368,-85.331318,ACC2-MVC No Injuries
1/22/20 16:50,1/22/20 16:51,5764 Highway 153,CHATTANOOGA,35.152975,-85.245620,ACC2-MVC No Injuries
1/22/20 16:48,1/22/20 17:42,5721 HIGHWAY 153,CHATTANOOGA,35.152739,-85.249644,ACC2-MVC No Injuries
1/22/20 16:45,1/22/20 16:52,2288 Gunbarrel Rd,CHATTANOOGA,35.037485,-85.149705,ACC1-MVC Injuries
1/22/20 16:45,1/22/20 16:53,2288 Gunbarrel Rd,CHATTANOOGA,35.037485,-85.149705,ACC1-MVC Injuries
1/22/20 16:44,1/22/20 17:12,2288 Gunbarrel Rd,CHATTANOOGA,35.037485,-85.149705,ACC2-MVC No Injuries
1/22/20 16:36,1/22/20 16:38,BONNY OAKS DR / JERSEY PIKE,CHATTANOOGA,35.073644,-85.190340,ACC3-MVC Unknown Injuries
1/22/20 16:35,1/22/20 17:21,4800 BONNY OAKS DR,CHATTANOOGA,35.074105,-85.193131,ACC1-MVC Injuries
1/22/20 16:35,1/22/20 16:54,Bonny Oaks Dr / Jersey Pike,CHATTANOOGA,35.073644,-85.190340,ACC1-MVC Injuries
1/22/20 16:34,1/22/20 17:56,Bonny Oaks Dr / Jersey Pike,CHATTANOOGA,35.073644,-85.190340,ACC1-MVC Injuries
1/22/20 16:23,1/22/20 17:43,7400-7438 Shallowford Rd,CHATTANOOGA,35.039960,-85.148960,ACC2-MVC No Injuries
1/22/20 16:07,1/22/20 16:13,Mcdonald Rd / Ringgold Rd,EAST RIDGE,34.989515,-85.206802,ACC3-MVC Unknown Injuries
1/22/20 16:07,1/22/20 16:13,6600-6618 Ringgold Rd,EAST RIDGE,34.989612,-85.206197,ACC2-MVC No Injuries
1/22/20 16:07,1/22/20 16:39,Mcdonald Rd / Ringgold Rd,EAST RIDGE,34.989515,-85.206802,ACC2-MVC No Injuries
1/22/20 15:58,1/22/20 16:26,10433 E Brainerd Rd,HAMILTON COUNTY,34.998496,-85.058098,ACC2-MVC No Injuries
1/22/20 15:29,1/22/20 15:51,106 Spring Rd,RED BANK,35.083079,-85.316710,ACC2-MVC No Injuries
1/22/20 15:25,1/22/20 16:22,8321 OLD LEE HWY,CHATTANOOGA,35.073549,-85.093256,ACC2-MVC No Injuries
1/22/20 15:20,1/22/20 16:16,9427-9435 HIXSON PIKE,HAMILTON COUNTY,35.213010,-85.134010,ACC2-MVC No Injuries
