Clear,Cloudy,DayFrame,DayOfWeek,FUNC_CLASS,Foggy,Grid_Num,Hour,Join_Count,NBR_LANES,Rain,RainBefore,Snow,TY_TERRAIN,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed
1,0,1,1,19.0,0,159,23,55,2.0,0,0,0,2.0,1579665600,1,0.0,14.42,0.62,0.0,25.49,4.59
1,0,1,1,19.0,0,160,0,29,2.0,0,0,0,2.0,1579582800,1,0.21,12.54,0.59,0.0,24.73,8.53
0,1,1,1,19.0,0,160,4,29,2.0,0,0,0,2.0,1579597200,1,0.47,13.11,0.6,0.0005,25.23,9.68
1,0,2,1,19.0,0,160,8,29,2.0,0,0,0,2.0,1579611600,1,0.19,13.15,0.61,0.0,24.57,9.53
1,0,3,1,19.0,0,160,12,29,2.0,0,0,0,2.0,1579626000,1,0.03,13.76,0.49,0.0009,30.82,9.75
1,0,4,1,19.0,0,160,16,29,2.0,0,0,0,2.0,1579640400,1,0.0,12.74,0.37,0.0,36.58,8.8
1,0,1,1,19.0,0,160,20,29,2.0,0,0,0,2.0,1579654800,1,0.0,13.9,0.53,0.0,28.83,4.88
1,0,1,1,19.0,0,160,23,29,2.0,0,0,0,2.0,1579665600,1,0.0,14.42,0.62,0.0,25.5,4.61
1,0,1,1,16.0,0,161,0,12,2.0,0,0,0,2.0,1579582800,1,0.21,12.39,0.59,0.0,24.58,8.57
0,1,1,1,16.0,0,161,4,12,2.0,0,0,0,2.0,1579597200,1,0.47,12.98,0.6,0.0005,25.03,9.74
1,0,2,1,16.0,0,161,8,12,2.0,0,0,0,2.0,1579611600,1,0.2,13.08,0.62,0.0,24.42,9.53
1,0,3,1,16.0,0,161,12,12,2.0,0,0,0,2.0,1579626000,1,0.03,13.55,0.49,0.0009,30.54,9.82
1,0,4,1,16.0,0,161,16,12,2.0,0,0,0,2.0,1579640400,1,0.0,12.49,0.37,0.0,36.26,8.84
1,0,1,1,16.0,0,161,20,12,2.0,0,0,0,2.0,1579654800,1,0.0,13.84,0.53,0.0,28.73,4.76
1,0,1,1,16.0,0,161,23,12,2.0,0,0,0,2.0,1579665600,1,0.0,14.36,0.62,0.0,25.48,4.64
1,0,1,1,19.0,0,162,0,2,2.0,0,0,0,2.0,1579582800,1,0.11,12.88,0.6,0.0,24.62,7.36
0,1,1,1,19.0,0,162,4,2,2.0,0,0,0,2.0,1579597200,1,0.56,13.76,0.61,0.0004,25.14,8.6
1,0,2,1,19.0,0,162,8,2,2.0,0,0,0,2.0,1579611600,1,0.2,14.29,0.64,0.0,24.66,8.27
1,0,3,1,19.0,0,162,12,2,2.0,0,0,0,2.0,1579626000,1,0.04,15.05,0.52,0.001,30.64,7.91
1,0,4,1,19.0,0,162,16,2,2.0,0,0,0,2.0,1579640400,1,0.0,14.94,0.39,0.0,37.93,6.79
1,0,1,1,19.0,0,162,20,2,2.0,0,0,0,2.0,1579654800,1,0.0,15.14,0.55,0.0,29.31,3.77
1,0,1,1,19.0,0,162,23,2,2.0,0,0,0,2.0,1579665600,1,0.0,15.5,0.64,0.0,26.04,3.98
1,0,1,1,19.0,0,163,0,3,2.0,0,0,0,2.0,1579582800,1,0.12,12.46,0.61,0.0,24.16,7.4
0,1,1,1,19.0,0,163,4,3,2.0,0,0,0,2.0,1579597200,1,0.56,13.32,0.62,0.0004,24.64,8.62
1,0,2,1,19.0,0,163,8,3,2.0,0,0,0,2.0,1579611600,1,0.2,13.87,0.64,0.0,24.14,8.29
1,0,3,1,19.0,0,163,12,3,2.0,0,0,0,2.0,1579626000,1,0.04,14.29,0.52,0.001,29.79,7.94
1,0,4,1,19.0,0,163,16,3,2.0,0,0,0,2.0,1579640400,1,0.0,13.96,0.39,0.0,36.9,6.83
1,0,1,1,19.0,0,163,20,3,2.0,0,0,0,2.0,1579654800,1,0.0,14.91,0.55,0.0,29.06,3.8
1,0,1,1,19.0,0,163,23,3,2.0,0,0,0,2.0,1579665600,1,0.0,15.55,0.64,0.0,26.19,4.0
1,0,1,1,19.0,0,164,0,15,2.0,0,0,0,2.0,1579582800,1,0.11,12.66,0.6,0.0,24.42,7.4
0,1,1,1,19.0,0,164,4,15,2.0,0,0,0,2.0,1579597200,1,0.56,13.55,0.61,0.0004,24.93,8.61
1,0,2,1,19.0,0,164,8,15,2.0,0,0,0,2.0,1579611600,1,0.2,14.05,0.64,0.0,24.4,8.31
1,0,3,1,19.0,0,164,12,15,2.0,0,0,0,2.0,1579626000,1,0.04,14.6,0.52,0.001,30.15,8.01
1,0,4,1,19.0,0,164,16,15,2.0,0,0,0,2.0,1579640400,1,0.0,14.32,0.39,0.0,37.32,6.89
1,0,1,1,19.0,0,164,20,15,2.0,0,0,0,2.0,1579654800,1,0.0,15.04,0.55,0.0,29.19,3.81
1,0,1,1,19.0,0,164,23,15,2.0,0,0,0,2.0,1579665600,1,0.0,15.55,0.64,0.0,26.13,4.0
1,0,1,1,9.0,0,165,0,1,2.0,0,0,0,3.0,1579582800,1,0.12,12.25,0.6,0.0,23.99,7.44
0,1,1,1,9.0,0,165,4,1,2.0,0,0,0,3.0,1579597200,1,0.55,13.08,0.62,0.0003,24.4,8.63
1,0,2,1,9.0,0,165,8,1,2.0,0,0,0,3.0,1579611600,1,0.2,13.69,0.64,0.0,23.93,8.33
1,0,3,1,9.0,0,165,12,1,2.0,0,0,0,3.0,1579626000,1,0.04,13.89,0.52,0.001,29.4,8.03
1,0,4,1,9.0,0,165,16,1,2.0,0,0,0,3.0,1579640400,1,0.0,13.39,0.38,0.0,36.31,6.93
1,0,1,1,9.0,0,165,20,1,2.0,0,0,0,3.0,1579654800,1,0.0,14.84,0.55,0.0,28.94,3.84
1,0,1,1,9.0,0,165,23,1,2.0,0,0,0,3.0,1579665600,1,0.0,15.5,0.63,0.0,26.24,4.02
1,0,1,1,19.0,0,166,0,157,2.0,0,0,0,2.0,1579582800,1,0.12,13.01,0.6,0.0,24.96,7.45
0,1,1,1,19.0,0,166,4,157,2.0,0,0,0,2.0,1579597200,1,0.55,13.85,0.61,0.0004,25.5,8.63
1,0,2,1,19.0,0,166,8,157,2.0,0,0,0,2.0,1579611600,1,0.2,14.33,0.63,0.0,25.03,8.35
1,0,3,1,19.0,0,166,12,157,2.0,0,0,0,2.0,1579626000,1,0.04,15.46,0.52,0.001,31.17,8.1
1,0,4,1,19.0,0,166,16,157,2.0,0,0,0,2.0,1579640400,1,0.0,15.22,0.39,0.0,38.29,6.99
1,0,1,1,19.0,0,166,20,157,2.0,0,0,0,2.0,1579654800,1,0.0,15.16,0.55,0.0,29.43,3.85
1,0,1,1,19.0,0,166,23,157,2.0,0,0,0,2.0,1579665600,1,0.0,15.43,0.64,0.0,25.89,4.02
1,0,1,1,19.0,0,167,0,33,2.0,0,0,0,2.0,1579582800,1,0.12,12.88,0.59,0.0,25.17,7.48
0,1,1,1,19.0,0,167,4,33,2.0,0,0,0,2.0,1579597200,1,0.55,13.74,0.6,0.0004,25.7,8.65
1,0,2,1,19.0,0,167,8,33,2.0,0,0,0,2.0,1579611600,1,0.2,14.18,0.62,0.0,25.33,8.37
1,0,3,1,19.0,0,167,12,33,2.0,0,0,0,2.0,1579626000,1,0.04,15.54,0.51,0.0007,31.67,8.13
1,0,4,1,19.0,0,167,16,33,2.0,0,0,0,2.0,1579640400,1,0.0,15.52,0.38,0.0,38.7,7.03
1,0,1,1,19.0,0,167,20,33,2.0,0,0,0,2.0,1579654800,1,0.0,14.88,0.54,0.0,29.53,3.87
1,0,1,1,19.0,0,167,23,33,2.0,0,0,0,2.0,1579665600,1,0.0,15.09,0.63,0.0,25.77,4.03
1,0,1,1,19.0,0,168,0,402,4.0,0,0,0,2.0,1579582800,1,0.12,12.92,0.59,0.0,25.3,7.49
0,1,1,1,19.0,0,168,4,402,4.0,0,0,0,2.0,1579597200,1,0.54,13.77,0.6,0.0004,25.83,8.65
1,0,2,1,19.0,0,168,8,402,4.0,0,0,0,2.0,1579611600,1,0.2,14.15,0.62,0.0,25.49,8.46
1,0,3,1,19.0,0,168,12,402,4.0,0,0,0,2.0,1579626000,1,0.04,15.42,0.5,0.0008,31.89,8.2
1,0,4,1,19.0,0,168,16,402,4.0,0,0,0,2.0,1579640400,1,0.0,15.47,0.38,0.0,38.87,7.08
1,0,1,1,19.0,0,168,20,402,4.0,0,0,0,2.0,1579654800,1,0.0,14.82,0.54,0.0,29.61,3.89
1,0,1,1,19.0,0,168,23,402,4.0,0,0,0,2.0,1579665600,1,0.0,14.93,0.63,0.0,25.81,4.04
1,0,1,1,11.0,0,169,0,156,6.0,0,0,0,2.0,1579582800,1,0.13,12.91,0.59,0.0,25.25,7.52
0,1,1,1,11.0,0,169,4,156,6.0,0,0,0,2.0,1579597200,1,0.54,13.77,0.6,0.0004,25.79,8.67
1,0,2,1,11.0,0,169,8,156,6.0,0,0,0,2.0,1579611600,1,0.2,14.15,0.62,0.0,25.4,8.48
1,0,3,1,11.0,0,169,12,156,6.0,0,0,0,2.0,1579626000,1,0.04,15.52,0.51,0.0008,31.73,8.23
1,0,4,1,11.0,0,169,16,156,6.0,0,0,0,2.0,1579640400,1,0.0,15.46,0.38,0.0,38.7,7.12
1,0,1,1,11.0,0,169,20,156,6.0,0,0,0,2.0,1579654800,1,0.0,14.88,0.54,0.0,29.56,3.92
1,0,1,1,11.0,0,169,23,156,6.0,0,0,0,2.0,1579665600,1,0.0,15.05,0.63,0.0,25.81,4.05
1,0,1,1,11.0,0,170,0,79,4.0,0,0,0,2.0,1579582800,1,0.12,12.95,0.59,0.0,25.39,7.53
0,1,1,1,11.0,0,170,4,79,4.0,0,0,0,2.0,1579597200,1,0.54,13.81,0.6,0.0004,25.94,8.67
1,0,2,1,11.0,0,170,8,79,4.0,0,0,0,2.0,1579611600,1,0.2,14.11,0.61,0.0,25.57,8.51
1,0,3,1,11.0,0,170,12,79,4.0,0,0,0,2.0,1579626000,1,0.04,15.4,0.5,0.0008,31.96,8.3
1,0,4,1,11.0,0,170,16,79,4.0,0,0,0,2.0,1579640400,1,0.0,15.38,0.38,0.0,38.87,7.18
1,0,1,1,11.0,0,170,20,79,4.0,0,0,0,2.0,1579654800,1,0.0,14.82,0.54,0.0,29.64,3.92
1,0,1,1,11.0,0,170,23,79,4.0,0,0,0,2.0,1579665600,1,0.0,14.91,0.63,0.0,25.81,4.05
1,0,1,1,11.0,0,171,0,9,4.0,0,0,0,2.0,1579582800,1,0.13,12.91,0.58,0.0,25.45,7.56
0,1,1,1,11.0,0,171,4,9,4.0,0,0,0,2.0,1579597200,1,0.54,13.79,0.59,0.0004,26.05,8.68
1,0,2,1,11.0,0,171,8,9,4.0,0,0,0,2.0,1579611600,1,0.2,14.05,0.61,0.0,25.61,8.54
1,0,3,1,11.0,0,171,12,9,4.0,0,0,0,2.0,1579626000,1,0.04,15.43,0.5,0.0008,31.94,8.32
1,0,4,1,11.0,0,171,16,9,4.0,0,0,0,2.0,1579640400,1,0.0,15.32,0.38,0.0,38.81,7.23
1,0,1,1,11.0,0,171,20,9,4.0,0,0,0,2.0,1579654800,1,0.0,14.86,0.53,0.0,29.7,3.95
1,0,1,1,11.0,0,171,23,9,4.0,0,0,0,2.0,1579665600,1,0.0,14.91,0.63,0.0,25.89,4.07
1,0,1,1,18.0,0,172,0,29,2.0,0,0,0,2.0,1579582800,1,0.13,12.92,0.59,0.0,25.43,7.57
0,1,1,1,18.0,0,172,4,29,2.0,0,0,0,2.0,1579597200,1,0.53,13.8,0.59,0.0005,26.02,8.68
1,0,2,1,18.0,0,172,8,29,2.0,0,0,0,2.0,1579611600,1,0.21,14.04,0.61,0.0,25.54,8.57
1,0,3,1,18.0,0,172,12,29,2.0,0,0,0,2.0,1579626000,1,0.04,15.46,0.5,0.0009,31.82,8.39
1,0,4,1,18.0,0,172,16,29,2.0,0,0,0,2.0,1579640400,1,0.0,15.29,0.38,0.0,38.67,7.29
1,0,1,1,18.0,0,172,20,29,2.0,0,0,0,2.0,1579654800,1,0.0,14.89,0.54,0.0,29.65,3.96
1,0,1,1,18.0,0,172,23,29,2.0,0,0,0,2.0,1579665600,1,0.0,15.04,0.63,0.0,25.87,4.07
1,0,1,1,11.0,0,173,0,304,2.0,0,0,0,2.0,1579582800,1,0.13,12.92,0.58,0.0,25.59,7.61
0,1,1,1,11.0,0,173,4,304,2.0,0,0,0,2.0,1579597200,1,0.53,13.8,0.59,0.0005,26.26,8.7
1,0,2,1,11.0,0,173,8,304,2.0,0,0,0,2.0,1579611600,1,0.21,13.91,0.61,0.0,25.68,8.63
1,0,3,1,11.0,0,173,12,304,2.0,0,0,0,2.0,1579626000,1,0.04,15.42,0.5,0.0009,31.91,8.49
1,0,4,1,11.0,0,173,16,304,2.0,0,0,0,2.0,1579640400,1,0.0,15.1,0.38,0.0,38.62,7.41
1,0,1,1,11.0,0,173,20,304,2.0,0,0,0,2.0,1579654800,1,0.0,14.93,0.53,0.0,29.81,4.0
1,0,1,1,11.0,0,173,23,304,2.0,0,0,0,2.0,1579665600,1,0.0,15.09,0.63,0.0,26.05,4.09
1,0,1,1,19.0,0,174,0,679,2.0,0,0,0,2.0,1579582800,1,0.14,12.96,0.58,0.0,25.51,7.64
0,1,1,1,19.0,0,174,4,679,2.0,0,0,0,2.0,1579597200,1,0.53,13.84,0.59,0.0005,26.11,8.71
1,0,2,1,19.0,0,174,8,679,2.0,0,0,0,2.0,1579611600,1,0.21,13.99,0.61,0.0,25.59,8.66
1,0,3,1,19.0,0,174,12,679,2.0,0,0,0,2.0,1579626000,1,0.04,15.45,0.5,0.0009,31.86,8.52
1,0,4,1,19.0,0,174,16,679,2.0,0,0,0,2.0,1579640400,1,0.0,15.2,0.38,0.0,38.63,7.45
1,0,1,1,19.0,0,174,20,679,2.0,0,0,0,2.0,1579654800,1,0.0,14.87,0.54,0.0,29.67,4.03
1,0,1,1,19.0,0,174,23,679,2.0,0,0,0,2.0,1579665600,1,0.0,15.01,0.63,0.0,25.87,4.11
1,0,1,1,11.0,0,175,0,221,8.0,0,0,0,2.0,1579582800,1,0.14,12.73,0.59,0.0,25.22,7.65
0,1,1,1,11.0,0,175,4,221,8.0,0,0,0,2.0,1579597200,1,0.52,13.6,0.59,0.0005,25.79,8.71
1,0,2,1,11.0,0,175,8,221,8.0,0,0,0,2.0,1579611600,1,0.22,13.82,0.61,0.0,25.36,8.71
1,0,3,1,11.0,0,175,12,221,8.0,0,0,0,2.0,1579626000,1,0.04,15.34,0.5,0.0009,31.75,8.59
1,0,4,1,11.0,0,175,16,221,8.0,0,0,0,2.0,1579640400,1,0.0,15.14,0.38,0.0,38.54,7.53
1,0,1,1,11.0,0,175,20,221,8.0,0,0,0,2.0,1579654800,1,0.0,14.7,0.54,0.0,29.44,4.03
1,0,1,1,11.0,0,175,23,221,8.0,0,0,0,2.0,1579665600,1,0.0,15.15,0.63,0.0,25.88,4.1
1,0,1,1,19.0,0,176,0,159,2.0,0,0,0,2.0,1579582800,1,0.14,13.05,0.59,0.0,25.5,7.68
0,1,1,1,19.0,0,176,4,159,2.0,0,0,0,2.0,1579597200,1,0.52,13.87,0.59,0.0005,26.07,8.73
1,0,2,1,19.0,0,176,8,159,2.0,0,0,0,2.0,1579611600,1,0.19,14.0,0.61,0.0,25.55,8.75
1,0,3,1,19.0,0,176,12,159,2.0,0,0,0,2.0,1579626000,1,0.04,15.45,0.5,0.0009,31.85,8.62
1,0,4,1,19.0,0,176,16,159,2.0,0,0,0,2.0,1579640400,1,0.0,15.15,0.38,0.0,38.59,7.59
1,0,1,1,19.0,0,176,20,159,2.0,0,0,0,2.0,1579654800,1,0.0,14.86,0.54,0.0,29.58,4.06
1,0,1,1,19.0,0,176,23,159,2.0,0,0,0,2.0,1579665600,1,0.0,15.08,0.63,0.0,25.81,4.13
1,0,1,1,19.0,0,177,0,90,2.0,0,0,0,2.0,1579582800,1,0.14,13.08,0.59,0.0,25.54,7.7
0,1,1,1,19.0,0,177,4,90,2.0,0,0,0,2.0,1579597200,1,0.52,13.89,0.59,0.0005,26.12,8.73
1,0,2,1,19.0,0,177,8,90,2.0,0,0,0,2.0,1579611600,1,0.19,13.97,0.61,0.0,25.57,8.8
1,0,3,1,19.0,0,177,12,90,2.0,0,0,0,2.0,1579626000,1,0.04,15.44,0.5,0.0009,31.83,8.69
1,0,4,1,19.0,0,177,16,90,2.0,0,0,0,2.0,1579640400,1,0.0,15.07,0.38,0.0,38.53,7.68
1,0,1,1,19.0,0,177,20,90,2.0,0,0,0,2.0,1579654800,1,0.0,14.89,0.54,0.0,29.6,4.06
1,0,1,1,19.0,0,177,23,90,2.0,0,0,0,2.0,1579665600,1,0.0,15.14,0.63,0.0,25.83,4.12
1,0,1,1,19.0,0,178,0,175,2.0,0,0,0,2.0,1579582800,1,0.15,13.1,0.59,0.0,25.51,7.73
0,1,1,1,19.0,0,178,4,175,2.0,0,0,0,2.0,1579597200,1,0.51,13.91,0.6,0.0004,26.09,8.75
1,0,2,1,19.0,0,178,8,175,2.0,0,0,0,2.0,1579611600,1,0.19,13.97,0.61,0.0,25.5,8.86
1,0,3,1,19.0,0,178,12,175,2.0,0,0,0,2.0,1579626000,1,0.04,15.5,0.51,0.0008,31.73,8.72
1,0,4,1,19.0,0,178,16,175,2.0,0,0,0,2.0,1579640400,1,0.0,15.04,0.38,0.0,38.43,7.75
1,0,1,1,19.0,0,178,20,175,2.0,0,0,0,2.0,1579654800,1,0.0,14.92,0.54,0.0,29.58,4.09
1,0,1,1,19.0,0,178,23,175,2.0,0,0,0,2.0,1579665600,1,0.0,15.21,0.64,0.0,25.86,4.14
1,0,1,1,19.0,0,179,0,215,2.0,0,0,0,2.0,1579582800,1,0.15,13.15,0.59,0.0,25.55,7.74
0,1,1,1,19.0,0,179,4,215,2.0,0,0,0,2.0,1579597200,1,0.51,13.94,0.59,0.0004,26.15,8.75
1,0,2,1,19.0,0,179,8,215,2.0,0,0,0,2.0,1579611600,1,0.19,13.94,0.61,0.0,25.52,8.93
1,0,3,1,19.0,0,179,12,215,2.0,0,0,0,2.0,1579626000,1,0.03,15.48,0.51,0.0008,31.72,8.79
1,0,4,1,19.0,0,179,16,215,2.0,0,0,0,2.0,1579640400,1,0.0,14.95,0.38,0.0,38.38,7.86
1,0,1,1,19.0,0,179,20,215,2.0,0,0,0,2.0,1579654800,1,0.0,14.96,0.54,0.0,29.61,4.09
1,0,1,1,19.0,0,179,23,215,2.0,0,0,0,2.0,1579665600,1,0.0,15.29,0.64,0.0,25.9,4.14
1,0,1,1,19.0,0,180,0,203,2.0,0,0,0,2.0,1579582800,1,0.15,13.22,0.59,0.0,25.49,7.77
0,1,1,1,19.0,0,180,4,203,2.0,0,0,0,2.0,1579597200,1,0.51,13.99,0.6,0.0004,26.1,8.76
1,0,2,1,19.0,0,180,8,203,2.0,0,0,0,2.0,1579611600,1,0.19,13.96,0.61,0.0,25.41,9.01
1,0,3,1,19.0,0,180,12,203,2.0,0,0,0,2.0,1579626000,1,0.03,15.51,0.51,0.0008,31.56,8.81
1,0,4,1,19.0,0,180,16,203,2.0,0,0,0,2.0,1579640400,1,0.0,14.87,0.38,0.0,38.24,7.95
1,0,1,1,19.0,0,180,20,203,2.0,0,0,0,2.0,1579654800,1,0.0,15.03,0.54,0.0,29.57,4.13
1,0,1,1,19.0,0,180,23,203,2.0,0,0,0,2.0,1579665600,1,0.0,15.39,0.64,0.0,25.96,4.16
1,0,1,1,19.0,0,181,0,34,2.0,0,0,0,2.0,1579582800,1,0.15,13.23,0.6,0.0,25.34,7.78
0,1,1,1,19.0,0,181,4,34,2.0,0,0,0,2.0,1579597200,1,0.51,14.12,0.61,0.0004,25.84,9.2
1,0,2,1,19.0,0,181,8,34,2.0,0,0,0,2.0,1579611600,1,0.19,14.07,0.63,0.0,25.03,9.12
1,0,3,1,19.0,0,181,12,34,2.0,0,0,0,2.0,1579626000,1,0.03,15.12,0.52,0.0008,30.85,8.89
1,0,4,1,19.0,0,181,16,34,2.0,0,0,0,2.0,1579640400,1,0.0,14.3,0.38,0.0,37.55,8.09
1,0,1,1,19.0,0,181,20,34,2.0,0,0,0,2.0,1579654800,1,0.0,15.35,0.55,0.0,29.47,4.42
1,0,1,1,19.0,0,181,23,34,2.0,0,0,0,2.0,1579665600,1,0.0,15.64,0.64,0.0,26.16,4.16
1,0,1,1,19.0,0,182,0,170,2.0,0,0,0,2.0,1579582800,1,0.16,13.2,0.6,0.0,25.28,7.81
0,1,1,1,19.0,0,182,4,170,2.0,0,0,0,2.0,1579597200,1,0.51,14.06,0.61,0.0004,25.75,9.33
1,0,2,1,19.0,0,182,8,170,2.0,0,0,0,2.0,1579611600,1,0.19,13.95,0.63,0.0,24.89,9.26
1,0,3,1,19.0,0,182,12,170,2.0,0,0,0,2.0,1579626000,1,0.03,15.01,0.52,0.0007,30.66,8.91
1,0,4,1,19.0,0,182,16,170,2.0,0,0,0,2.0,1579640400,1,0.0,14.14,0.38,0.0,37.33,8.25
1,0,1,1,19.0,0,182,20,170,2.0,0,0,0,2.0,1579654800,1,0.0,15.28,0.55,0.0,29.45,4.54
1,0,1,1,19.0,0,182,23,170,2.0,0,0,0,2.0,1579665600,1,0.0,15.66,0.64,0.0,26.27,4.18
1,0,1,1,19.0,0,183,0,485,2.0,0,0,0,2.0,1579582800,1,0.16,13.34,0.59,0.0,25.52,7.83
0,1,1,1,19.0,0,183,4,485,2.0,0,0,0,2.0,1579597200,1,0.5,14.15,0.6,0.0004,25.98,9.48
1,0,2,1,19.0,0,183,8,485,2.0,0,0,0,2.0,1579611600,1,0.19,13.91,0.62,0.0,25.08,9.43
1,0,3,1,19.0,0,183,12,485,2.0,0,0,0,2.0,1579626000,1,0.03,15.15,0.51,0.0007,30.97,8.99
1,0,4,1,19.0,0,183,16,485,2.0,0,0,0,2.0,1579640400,1,0.0,14.3,0.38,0.0,37.6,8.45
1,0,1,1,19.0,0,183,20,485,2.0,0,0,0,2.0,1579654800,1,0.0,15.27,0.55,0.0,29.56,4.64
1,0,1,1,19.0,0,183,23,485,2.0,0,0,0,2.0,1579665600,1,0.0,15.66,0.64,0.0,26.32,4.18
1,0,1,1,19.0,0,186,0,34,2.0,0,0,0,2.0,1579582800,1,0.17,13.51,0.59,0.0,26.07,7.96
0,1,1,1,19.0,0,186,4,34,2.0,0,0,0,2.0,1579597200,1,0.5,13.9,0.59,0.0,26.35,10.71
1,0,2,1,19.0,0,186,8,34,2.0,0,0,0,2.0,1579611600,1,0.19,13.03,0.59,0.0,25.19,10.63
1,0,3,1,19.0,0,186,12,34,2.0,0,0,0,2.0,1579626000,1,0.03,15.2,0.5,0.0,31.69,9.1
1,0,4,1,19.0,0,186,16,34,2.0,0,0,0,2.0,1579640400,1,0.0,14.31,0.37,0.0,38.13,9.64
1,0,1,1,19.0,0,186,20,34,2.0,0,0,0,2.0,1579654800,1,0.0,14.43,0.52,0.0,29.84,5.49
1,0,1,1,19.0,0,186,23,34,2.0,0,0,0,2.0,1579665600,1,0.0,15.5,0.61,0.0,27.02,4.27
1,0,1,1,19.0,0,187,0,57,2.0,0,0,0,2.0,1579582800,1,0.17,13.6,0.58,0.0,26.23,8.0
0,1,1,1,19.0,0,187,4,57,2.0,0,0,0,2.0,1579597200,1,0.49,13.9,0.59,0.0,26.45,11.13
1,0,2,1,19.0,0,187,8,57,2.0,0,0,0,2.0,1579611600,1,0.19,12.83,0.59,0.0,25.18,11.05
1,0,3,1,19.0,0,187,12,57,2.0,0,0,0,2.0,1579626000,1,0.03,15.09,0.5,0.0,31.77,9.17
1,0,4,1,19.0,0,187,16,57,2.0,0,0,0,2.0,1579640400,1,0.0,14.18,0.37,0.0,38.14,10.07
1,0,1,1,19.0,0,187,20,57,2.0,0,0,0,2.0,1579654800,1,0.0,14.31,0.52,0.0,29.93,5.76
1,0,1,1,19.0,0,187,23,57,2.0,0,0,0,2.0,1579665600,1,0.0,15.55,0.61,0.0,27.31,4.28
1,0,1,1,19.0,0,188,0,0,2.0,0,0,0,2.0,1579582800,1,0.18,13.92,0.58,0.0,26.55,8.04
0,1,1,1,19.0,0,188,4,0,2.0,0,0,0,2.0,1579597200,1,0.49,14.0,0.58,0.0,26.63,12.22
1,0,2,1,19.0,0,188,8,0,2.0,0,0,0,2.0,1579611600,1,0.19,12.4,0.58,0.0,24.96,12.23
1,0,3,1,19.0,0,188,12,0,2.0,0,0,0,2.0,1579626000,1,0.03,15.03,0.5,0.0,31.79,9.19
1,0,4,1,19.0,0,188,16,0,2.0,0,0,0,2.0,1579640400,1,0.0,14.09,0.37,0.0,38.13,11.08
1,0,1,1,19.0,0,188,20,0,2.0,0,0,0,2.0,1579654800,1,0.0,14.14,0.51,0.0,30.13,6.59
1,0,1,1,19.0,0,188,23,0,2.0,0,0,0,2.0,1579665600,1,0.0,15.79,0.59,0.0,28.09,4.32
1,0,1,1,19.0,0,189,0,3,2.0,0,0,0,2.0,1579582800,1,0.18,13.78,0.58,0.0,26.41,8.08
0,1,1,1,19.0,0,189,4,3,2.0,0,0,0,2.0,1579597200,1,0.49,13.92,0.59,0.0,26.5,11.92
1,0,2,1,19.0,0,189,8,3,2.0,0,0,0,2.0,1579611600,1,0.19,12.49,0.58,0.0,25.01,11.83
1,0,3,1,19.0,0,189,12,3,2.0,0,0,0,2.0,1579626000,1,0.03,14.94,0.49,0.0,31.77,9.26
1,0,4,1,19.0,0,189,16,3,2.0,0,0,0,2.0,1579640400,1,0.0,13.98,0.37,0.0,38.05,10.86
1,0,1,1,19.0,0,189,20,3,2.0,0,0,0,2.0,1579654800,1,0.0,14.11,0.51,0.0,30.05,6.3
1,0,1,1,19.0,0,189,23,3,2.0,0,0,0,2.0,1579665600,1,0.0,15.66,0.6,0.0,27.86,4.33
1,0,1,1,19.0,0,190,0,24,2.0,0,0,0,2.0,1579582800,1,0.19,13.88,0.59,0.0,26.47,8.12
0,1,1,1,19.0,0,190,4,24,2.0,0,0,0,2.0,1579597200,1,0.49,13.94,0.59,0.0,26.54,12.24
1,0,2,1,19.0,0,190,8,24,2.0,0,0,0,2.0,1579611600,1,0.19,12.41,0.59,0.0,24.9,12.22
1,0,3,1,19.0,0,190,12,24,2.0,0,0,0,2.0,1579626000,1,0.03,14.89,0.49,0.0,31.74,9.28
1,0,4,1,19.0,0,190,16,24,2.0,0,0,0,2.0,1579640400,1,0.0,14.02,0.37,0.0,38.0,11.09
1,0,1,1,19.0,0,190,20,24,2.0,0,0,0,2.0,1579654800,1,0.0,14.03,0.51,0.0,30.04,6.6
1,0,1,1,19.0,0,190,23,24,2.0,0,0,0,2.0,1579665600,1,0.0,15.67,0.59,0.0,27.99,4.37
1,0,1,1,19.0,0,191,0,146,2.0,0,0,0,2.0,1579582800,1,0.18,12.94,0.59,0.0,25.37,8.16
0,1,1,1,19.0,0,191,4,146,2.0,0,0,0,2.0,1579597200,1,0.49,13.78,0.59,0.0,26.23,9.21
1,0,2,1,19.0,0,191,8,146,2.0,0,0,0,2.0,1579611600,1,0.19,12.79,0.59,0.0,25.0,11.08
1,0,3,1,19.0,0,191,12,146,2.0,0,0,0,2.0,1579626000,1,0.03,14.89,0.5,0.0,31.64,9.35
1,0,4,1,19.0,0,191,16,146,2.0,0,0,0,2.0,1579640400,1,0.0,13.92,0.38,0.0,37.42,10.16
1,0,1,1,19.0,0,191,20,146,2.0,0,0,0,2.0,1579654800,1,0.0,14.1,0.52,0.0,29.77,5.82
1,0,1,1,19.0,0,191,23,146,2.0,0,0,0,2.0,1579665600,1,0.0,15.35,0.61,0.0,27.18,4.38
1,0,1,1,14.0,0,192,0,535,5.0,0,0,0,2.0,1579582800,1,0.19,12.95,0.59,0.0,25.27,8.21
